label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,"building scalable internet applications with oracle8i server julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky 2000",,very large data bases,,1756_1366
0,building notification services with microsoft sqlserver praveen seshadri 2003,,sigmod conference,,"building scalable internet applications with oracle8i server julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky 2000",,very large data bases,,2339_1366
1,"building scalable internet applications with oracle8i server olga peschansky , josé alberto fernández , julie basu",,vldb,2000.0,"building scalable internet applications with oracle8i server julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky 2000",,very large data bases,,677_1366
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,caching technologies for web applications c. mohan very large data bases 2001,,,,1756_1345
0,"oracle 's symmetric replication technology and implications for application design benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , dean daniels , curtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",,sigmod conference,1994.0,caching technologies for web applications c. mohan very large data bases 2001,,,,1647_1345
0,"caching strategies for data-intensive web sites khaled yagoub , patrick valduriez , valérie issarny , daniela florescu vldb 2000",,,,caching technologies for web applications c. mohan very large data bases 2001,,,,2058_1345
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,"a transaction replication scheme for a replicaed database with node autonomy ada wai-chee fu , david wai-lok cheung 1994",,very large data bases,,1756_1484
1,"a transaction replication scheme for a replicated database with node autonomy david wai-lok cheung , ada wai-chee fu",,vldb,1994.0,"a transaction replication scheme for a replicaed database with node autonomy ada wai-chee fu , david wai-lok cheung 1994",,very large data bases,,2072_1484
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,1756_1522
0,lore : a database management system for semistructured data sigmod record,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",,1997.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,2224_1522
0,"active storage hierarchy , database systems and applications-  socratic exBegesis joel h. saltz , john burgess , felipe cariño , william o'connell vldb",,,1999.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,1669_1522
0,integrating mining with relational dYatabase systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunKta sarawagi",sigmod conference,1998.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,2294_1522
0,"vxmlr : a visual xml-relational database system aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang vldb 2001",,,,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,1738_1522
0,parallel database systems in the 1990 's michael j. carey,,sigmod conference,1994.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,1689_1522
0,a database system for real-time event aggregation in telecommunication vldb,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",,1998.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,470_1522
0,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,2270_1522
0,"infosphere project : system support for information flow applications calton pu , jonathan walpole , karsten schwan 2001",,sigmod record,,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,1978_1522
0,sap r/3 : a database application system ( tutorial ),"alfons kemper , florian matthes , donald kossmann",sigmod conference,1998.0,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,978_1522
0,dbcache : database caching for web application servers 2002,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,,paradise : a database system for gis applications corporate he paradise team 1995,,international conference on management of data,,786_1522
1,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,1756_722
0,form-based proxy caching for database-backed web sites,"jeffrey f. naughton , qiong luo",vldb,2001.0,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,27_722
0,issues and evaluations of caching solutions for web application acceleration 2002,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,2175_722
0,"a transaction replication scheme for a replicated database with node autonomy david wai-lok cheung , ada wai-chee fu",,vldb,1994.0,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,2072_722
0,combi-operator : database support for data mining applications vldb 2003,"wolfgang lehner , alexander hinneburg , dirk habich",,,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,833_722
0,"building scalable internet applications with oracle8i server olga peschansky , josé alberto fernández , julie basu",,vldb,2000.0,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002.0,677_722
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,1756_720
0,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,1613_720
0,form-based proxy caching for database-backed web sites,"jeffrey f. naughton , qiong luo",vldb,2001.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,27_720
0,combi-operator : database support for data mining applications vldb 2003,"wolfgang lehner , alexander hinneburg , dirk habich",,,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,833_720
0,caching technologies for web applications c. mohan vldb,,,2001.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,1821_720
0,gigascope : a stream database for network applications 2003,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,1578_720
0,"middle-tier database caching for e-business hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",,sigmod conference,2002.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,2206_720
0,"dbcache : middle-tier database caching for highly scalable e-business architectures c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornhövd , hamid pirahesh , berthold reinwald sigmod conference",,,2003.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,651_720
0,"sybase replication server mark deppe , yongdong wang , alex gorelik sigmod conference 1994",,,,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,,2084_720
0,web caching for database applicatFions with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie hzong , xiang liu",sigmod conference,2002.0,"storhouse metanoia - new applications for database , storage & ; data warehousing felipe cari &#241; o , jr. , pekka kostamaa , art kaufmann , john burgess 2001",,international conference on management of data,,1756_270
0,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0,"storhouse metanoia - new applications for database , storage & ; data warehousing felipe cari &#241; o , jr. , pekka kostamaa , art kaufmann , john burgess 2001",,international conference on management of data,,353_270
1,"storhouse metanoia - new applications for database , storage & data warehousing sigmod conference 2001","felipe cariño , pekka kostamaa , art kaufmann , john burgess",,,"storhouse metanoia - new applications for database , storage & ; data warehousing felipe cari &#241; o , jr. , pekka kostamaa , art kaufmann , john burgess 2001",,international conference on management of data,,2050_270
0,oracle industrial exhibit 1998,amy pogue,vldb,,objectivity industrial exhibTit objectivity very large data bases,,,1998.0,217_2135
1,objectivity industrial exhibit vldb 1998,objectivity,,,objectivity industrial exhibTit objectivity very large data bases,,,1998.0,402_2135
1,oracle industrial exhibit 1998,amy pogue,vldb,,oracle industrial exhibit amy pogue very lgre data bases,,,1998.0,217_2144
0,extracting large-scale knowledge bases from the web,"andrew tomkins , prabhakar raghavan , ravi kumar , sridhar rajagopalan",vldb,1999.0,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0,2476_1309
0,updating knowledge bases while maintaining their consistency,"antoni olivé , ernest teniente",vldb j.,1995.0,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0,1725_1309
0,"building knowledge base management systems thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos vldb j.",,,1996.0,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0,1655_1309
1,amalgamating knowledge bases v. s. subrahmanian,,acm trans . database syst .,1994.0,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0,2415_1309
1,efficient optimistic concurrency control using loosely synchronized clocks sigmod conference,"barbara liskov , atul adya , robert gruber , umesh maheshwari",,1995.0,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995.0,610_1595
0,efficient concurrency control in multidimensional access methods 1999,"sharad mehrotra , kaushik chakrabarti",sigmod conference,,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995.0,1598_1595
0,efficient optimistic concurrency control using loosely synchronized clocks sigmod conference,"barbara liskov , atul adya , robert gruber , umesh maheshwari",,1995.0,efficient concurrency control for broadcast environments international conference on management of data,"jayavel shanmugasundaram , arvind nithrakashyap , rajendran sivasankaran , krithi ramamritham",,1999.0,610_210
1,"efficient concurrency control for broadcast environments arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham sigmod conference 1999",,,,efficient concurrency control for broadcast environments international conference on management of data,"jayavel shanmugasundaram , arvind nithrakashyap , rajendran sivasankaran , krithi ramamritham",,1999.0,2245_210
0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2183_1630
0,query unnesting in object-orYHnted databases leonidas fegaras 1998,,sigmod conference,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2232_1630
0,"the algres testbed of chimera : an active object-oriented database system giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",,sigmod conference,1995.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1021_1630
0,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2081_1630
0,static detection of security flaws in object-oriented databases keishi tajima sigmod conference 1996,,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1985_1630
0,implementation of magic-sets in a relational database system sigmod conference,"inderpal singh mumick , hamid pirahesh",,1994.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,341_1630
0,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillIan dobbie acm trans . database syst . 2002",,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2302_1630
0,an effective deductive boject-oriented dXtabase through language integration 1994,"m. howard williams , norman w. paton } andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,783_1630
0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1542_1630
0,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,973_1630
0,"storing and querying ordered xml using a relational database system kevin s. beyer , jayavel shanmugasundaram , chun zhang , igor tatarinov , stratis viglas , eugene j. shekita sigmod conference 2002",,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1098_1630
1,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2497_1630
0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,892_1630
0,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,2108_1630
0,managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1646_1630
0,"mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application m. toiati , michele missikoff sigmod conference 1994",,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,980_1630
0,java and relational databases : sqlj ( tutorial ) sigmod conference 1998,"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner",,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,133_1630
0,"semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems michael gertz , can türker vldb j. 2001",,,,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,223_1630
0,"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan",,vldb,1994.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,1116_1630
0,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997.0,unisql/x unified relational and object-oriented database system won kim 1994,,international conference on management of data,,970_1630
0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2183_2261
0,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2081_2261
0,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,644_2261
0,"the trigs active object-oriented database system - an overview gerti kappel , werner retschitzegger 1998",,sigmod record,,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2131_2261
0,integrating mining with relational dYatabase systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunKta sarawagi",sigmod conference,1998.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2294_2261
0,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,287_2261
0,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2497_2261
0,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,1471_2261
0,"mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application m. toiati , michele missikoff sigmod conference 1994",,,,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,980_2261
0,"integrating heterogenous overlapping databases through object-oriented transformations tore risch , vanja josifovski vldb",,,1999.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,1815_2261
0,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996.0,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,2350_2261
0,integrating contents and structure in text retrieval sigmod record 1996,"gonzalo navarro , ricardo a. baeza-yates",,,integrating a structured-text retrieval system with an object-oriented database system very large data bases,"tak w. yan , jurgen annevelink",,1994.0,374_2261
0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,2183_2239
0,"a taxonomy for secure object-orientedd atabases sebastiaan h. von somls , martin s. olivier",,acm trans . database syst .,1994.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,1459_2239
0,"the algres testbed of chimera : an active object-oriented database system giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",,sigmod conference,1995.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,1021_2239
0,"procedures in object-oriented query languages kazimierz subieta , jacek leszczylowski , yahiko kambayashi 1995",,vldb,,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,373_2239
0,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,644_2239
0,"the trigs active object-oriented database system - an overview gerti kappel , werner retschitzegger 1998",,sigmod record,,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,2131_2239
0,exact : an extensible approach to active object-oriented databases Qvldb j. 1997,"arturo jaime ,oscardíaz",,,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,2494_2239
0,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,639_2239
1,an effective deductive boject-oriented dXtabase through language integration 1994,"m. howard williams , norman w. paton } andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,783_2239
0,"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan",,vldb,1994.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,1116_2239
0,"integrating heterogenous overlapping databases through object-oriented transformations tore risch , vanja josifovski vldb",,,1999.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,,1815_2239
1,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,2183_2243
0,query unnesting in object-orYHnted databases leonidas fegaras 1998,,sigmod conference,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,2232_2243
0,"a taxonomy for secure object-orientedd atabases sebastiaan h. von somls , martin s. olivier",,acm trans . database syst .,1994.0,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,1459_2243
0,lambda-db : an odmg-based object-oriented dbms 2000,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,267_2243
0,"the algres testbed of chimera : an active object-oriented database system giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",,sigmod conference,1995.0,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,1021_2243
0,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,2081_2243
0,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,644_2243
0,"the trigs active object-oriented database system - an overview gerti kappel , werner retschitzegger 1998",,sigmod record,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,2131_2243
0,exact : an extensible approach to active object-oriented databases Qvldb j. 1997,"arturo jaime ,oscardíaz",,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,2494_2243
0,"a cost model for clustered object-oriented databases zhao-hui tang , jean-robert gruser , georges gardarin vldb 1995",,,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,69_2243
0,an effective deductive boject-oriented dXtabase through language integration 1994,"m. howard williams , norman w. paton } andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,783_2243
0,the ccube constraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",,1999.0,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,973_2243
0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,892_2243
0,the persistent cache : improving oid indexing in temporal object-oriented database systems kjetil nørvåg vldb 1999,,,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,118_2243
0,"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan , alistair c. kilgour , norman w. paton sigmod record 1995",,,,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,755_2243
0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,"semcog : an object-based image retrieval system and its visual query interface wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",,international conference on management of data,1997.0,2183_1843
1,semcog : an object-based image retrieval system and its visual query interface sigmod conference,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",,1997.0,"semcog : an object-based image retrieval system and its visual query interface wen-syan li , k. sel &#231; uk candan , kyoji hirata , yoshinori hara",,international conference on management of data,1997.0,1292_1843
0,"odefs : a file system interface to an object-oriented database narain h. gehani , william d. roome , h. v. jagadish vldb",,,1994.0,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,,2183_1244
0,query unnesting in object-orYHnted databases leonidas fegaras 1998,,sigmod conference,,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,,2232_1244
