label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price,id
0,los angeles angels of anaheim iphone 4 case silicone cover fva3955,electronics - general,tribeca,,24.99,alabama crimson tide iphone 4 case silicone cover computers accessories 17.74,,tribeca,,,226_9913
0,san diego padres iphone 4 case silicone cover,electronics - general,tribeca,fva3959,24.99,michigan wolverines iphone 4 case silicone cover computers accessories,,tribeca,,17.99,1502_5842
0,michigan wolverines iphone 3g\silicone^cover electronics - general,,trieca,fva2158,19.99,michigan wolverines iphone 4 case silicone cover computers accessories,,tribeca,,17.99,1882_5842
1,michigan wolverines iphone 4 case silicone cover electronics - general tribeca 24.99,,,fva3437,,michigan wolverines iphone 4 case silicone cover computers accessories,,tribeca,,17.99,1229_5842
0,san diego padres iphone 4 case silicone cover,electronics - general,tribeca,fva3959,24.99,ohio state buckeyes iphone 4 case silicone cover computers accessories tribeca 17.99,,,,,1502_18895
0,los angeles angels of anaheim iphone 4 case silicone cover fva3955,electronics - general,tribeca,,24.99,ohio state buckeyes iphone 4 case silicone cover computers accessories tribeca 17.99,,,,,226_18895
0,michigan wolverines iphone 4 case silicone cover electronics - general tribeca 24.99,,,fva3437,,ohio state buckeyes iphone 4 case silicone cover computers accessories tribeca 17.99,,,,,1229_18895
0,san diego padres iphone 4 case silicone cover,electronics - general,tribeca,fva3959,24.99,boston bruins iphon e4 cas esilicone cover computers accessories 17.99,,trieca,,,1502_7665
0,los angeles angels of anaheim iphone 4 case silicone cover fva3955,electronics - general,tribeca,,24.99,boston bruins iphon e4 cas esilicone cover computers accessories 17.99,,trieca,,,226_7665
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,premium compatible hp 11x toner cartridge hp q6511x . black print cartridge high yield hp 12000 pages . . compatible,inkjet printer ink,,hp-q6511x,28.92,337_20538
0,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,premium compatible hp 11x toner cartridge hp q6511x . black print cartridge high yield hp 12000 pages . . compatible,inkjet printer ink,,hp-q6511x,28.92,1861_20538
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,innovera pc201 compatible thermal print cartridge ribbon black 13.13,printer ink toner,innovera,,,337_19585
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,innovera 104 - 104 comQatible toner 2000 page-yield blac innovera,computer accessories,,,,337_4883
0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera 104 - 104 comQatible toner 2000 page-yield blac innovera,computer accessories,,,,1850_4883
0,innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera,,,m4640,24.99,innovera 104 - 104 comQatible toner 2000 page-yield blac innovera,computer accessories,,,,1528_4883
0,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,innovera 104 - 104 comQatible toner 2000 page-yield blac innovera,computer accessories,,,,1861_4883
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b computer accessories,,innovera,,78.0,337_18357
1,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b computer accessories,,innovera,,78.0,1861_18357
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,ld compatible high yield black laser toner cartridge for lexmark 12a5845 laser printer toner 4inkjets 74.99,,,,,337_6488
0,brother tn450 black toner cratridge high yLeld toner brother,printers,,tn450,48.88,ld compatible high yield black laser toner cartridge for lexmark 12a5845 laser printer toner 4inkjets 74.99,,,,,2538_6488
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,ld compatible samsung mlt-d09l high yield black laser toner cartridge,laser printer toner,4iknjets,,57.99,337_8548
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,hp q7551x compatible high yield black toner cartridge with chip q7551x,inkjet printer ink,compatible,,24.0,337_11678
0,brother tn450 black toner cratridge high yLeld toner brother,printers,,tn450,48.88,hp q7551x compatible high yield black toner cartridge with chip q7551x,inkjet printer ink,compatible,,24.0,2538_11678
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,innovera 106 - 106 compatible toner 5000 page-yield black innovera,storage presentation materials,,,,337_4882
0,innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera,,,m4640,24.99,innovera 106 - 106 compatible toner 5000 page-yield black innovera,storage presentation materials,,,,1528_4882
0,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,innovera 106 - 106 compatible toner 5000 page-yield black innovera,storage presentation materials,,,,1861_4882
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,hp q5949x compatible high yield black toner cartridge with chip hp,laser printer toner,,lj 1320,19.43,337_13003
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,tn360 compatible high yield black toner cartridge,printer ink toner,compatible,tn2120,14.95,337_9392
0,brother tn360 black toner cartridge brother tn360,printers,,,45.54,tn360 compatible high yield black toner cartridge,printer ink toner,compatible,tn2120,14.95,944_9392
0,brother tn450 black toner cratridge high yLeld toner brother,printers,,tn450,48.88,tn360 compatible high yield black toner cartridge,printer ink toner,compatible,tn2120,14.95,2538_9392
0,hp ce250a blac ktoner cartridge ce250a,printers,p,,187.04,tn360 compatible high yield black toner cartridge,printer ink toner,compatible,tn2120,14.95,73_9392
0,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,tn360 compatible high yield black toner cartridge,printer ink toner,compatible,tn2120,14.95,1861_9392
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black,computer accessories,innovera,,,337_11148
0,innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera,,,m4640,24.99,innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black,computer accessories,innovera,,,1528_11148
0,innovera d3010 black compatible high-yield toner print cartridge stationery & office machinery d3010,,innovera,,68.35,innovera d5310 - d5310 compatible remaTne xtra high-yield toner 30000 page-yield black,computers accessories,innvera,,,337_16323
0,innovera 7653 compatible ink 8000 page-yield red 7653,printers,innovera,,54.1,innovera d5310 - d5310 compatible remaTne xtra high-yield toner 30000 page-yield black,computers accessories,innvera,,,1850_16323
0,innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera,,,m4640,24.99,innovera d5310 - d5310 compatible remaTne xtra high-yield toner 30000 page-yield black,computers accessories,innvera,,,1528_16323
0,innovera d2130b black compatLble igh-yield toner print cartridge 58.9,printers,innTHvera,d2130b,,innovera d5310 - d5310 compatible remaTne xtra high-yield toner 30000 page-yield black,computers accessories,innvera,,,1861_16323
0,da-lite da-plex base rear rojection screen - 57 3 4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,53_13427
0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,417_13427
0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,576_13427
0,da-lite da-plex deluxe rear projection Lcren - 50 1 2 x 67 1 4 video format da-lite,electronics - general,,27562,2544.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,700_13427
0,da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559,electronics - general,da-lite,,1630.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1605_13427
0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,967_13427
0,da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99,electronics - general,da-lite,27651,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1178_13427
0,da-lite da-plex thru-the-wall rear projectionscreen - 81 x 108 video format electronics - general 10048.99,,da-Aite,23096,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2430_13427
0,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format 23046 13997.99,electronics - general,da-lite,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,852_13427
0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2472_13427
0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2504_13427
0,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general,,da-lite,27571,4629.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2220_13427
0,da-lite da-plex unframed rear projection screen - 84  x84 av format 3561.99,electronics - general,dalite,27503,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1257_13427
0,da-lite da-glas standard rear projection screen - 50 x 50 av format electronics - general 1631.99,,da-lite,27628,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2361_13427
0,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2020_13427
0,da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99,electronics - general,da-lite,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2332_13427
0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1060_13427
0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 videoo rmat da-lite 27604 1609.99,electronics - general,,,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1296_13427
0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,1959_13427
0,da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650,,,,4958.99,da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens,,da-lite,,,2389_13427
0,da-lite da-plex base rear rojection screen - 57 3 4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,53_4728
0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,417_4728
0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,576_4728
0,da-lite da-plex deluxe rear projection Lcren - 50 1 2 x 67 1 4 video format da-lite,electronics - general,,27562,2544.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,700_4728
0,da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559,electronics - general,da-lite,,1630.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1605_4728
0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,967_4728
0,da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99,electronics - general,da-lite,27651,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1178_4728
0,da-lite da-plex thru-the-wall rear projectionscreen - 81 x 108 video format electronics - general 10048.99,,da-Aite,23096,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,2430_4728
0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,2471_4728
0,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general,,da-lite,27571,4629.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,2220_4728
0,da-lite da-plex unframed rear projection screen - 84  x84 av format 3561.99,electronics - general,dalite,27503,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1257_4728
0,da-lite da-glas standard rear projection screen - 50 x 50 av format electronics - general 1631.99,,da-lite,27628,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,2361_4728
0,da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99,electronics - general,da-lite,,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,2332_4728
0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1959_4728
0,da-lite video spectra 1.5 mdel c manual creen - 78 x 139 hdtv format 787.99,electronics - general,da-RUite,82973,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1258_4728
0,da-lite da-glas standard rear projection screen 81 x 108 video format da-lite 27917 5391.99,electronics - general,,,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,822_4728
0,da-lite da-plex self trimming rear projection screen - 60 x 60 av format electronics - general 27575 2680.99,,da-lite,,,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23,1132_4728
0,da-lite da-plex base rear rojection screen - 57 3 4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,53_20429
0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,417_20429
0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,576_20429
0,da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559,electronics - general,da-lite,,1630.99,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,1605_20429
0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,967_20429
0,da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99,electronics - general,da-lite,27651,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,1178_20429
0,da-lite da-plex thru-the-wall rear projectionscreen - 81 x 108 video format electronics - general 10048.99,,da-Aite,23096,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,2430_20429
0,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format 23046 13997.99,electronics - general,da-lite,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,852_20429
0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,2472_20429
0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,2471_20429
0,da-lite da-plex unframed rear projection screen - 84  x84 av format 3561.99,electronics - general,dalite,27503,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,1257_20429
0,da-lite da-glas standard rear projection screen - 50 x 50 av format electronics - general 1631.99,,da-lite,27628,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,2361_20429
0,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,2020_20429
0,da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590,electronics - general,,,4635.99,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,1060_20429
0,da-lite da-glas standard rear projecDtionscreen 72 x 96 video format 27639 4448.99,electronics - general,dai-te,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,625_20429
0,da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99,electronics - general,,27573,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,1959_20429
0,da-lite holoscreen rear pojection screen - 22 x 33 3 4 video format da-lite 20030 1600.0,electronics - general,,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,626_20429
0,da-lite da-view thru-the-wall rear projection screen - 58 x 104 hdtv format da-lite 22472.99,electronics - general,,23074,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,166_20429
0,da-lite da-glas standard rear projection screen 81 x 108 video format da-lite 27917 5391.99,electronics - general,,,,da-lite 27660 da-glas deluxe rearp rojection screen \- 72 x 96 video format projection screens da-lite,,,,,822_20429
0,da-lite da-plex base rear rojection screen - 57 3 4 x 77 video format da-lite 2608.99,electronics - general,,27528,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,53_2819
0,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,417_2819
0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99,,da-lite,27647,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,576_2819
0,da-lite da-plex deluxe rear projection Lcren - 50 1 2 x 67 1 4 video format da-lite,electronics - general,,27562,2544.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,700_2819
0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602,,da-lite,,920.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,967_2819
0,da-lite da-plex self trimming rear projection screen - 96 x 120 av format da-lite 7799.99,electronics - general,,27903,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,561_2819
0,da-lite da-plex thru-the-wall rear projectionscreen - 81 x 108 video format electronics - general 10048.99,,da-Aite,23096,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2430_2819
0,da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format 23046 13997.99,electronics - general,da-lite,,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,852_2819
0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2471_2819
0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2504_2819
0,da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general,,da-lite,27571,4629.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,2220_2819
0,da-lite da-plex unframed rear projection screen - 84  x84 av format 3561.99,electronics - general,dalite,27503,,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0,1257_2819
