label,left_name,left_addr,left_city,left_phone,left_type,left_class,right_name,right_addr,right_city,right_phone,right_type,right_class,id
0, art 's delicatessen , 12224 ventura blvd. , studio city ,818/762 -1221,american,1, cafe bizou , 14016 ventura blvd. , sherman oaks ,818-788-3536, french bistro ,3,1_221
0, china grill ,60 w. 53rd st. , new york ,212/333 -7788,american,219,seDyna,11 e>=5 r3d st. , new york city ,212-980-9393,japanese,59,221_277
1,seryna,11 e. 53rd st. , new york ,212/980 -9393,asian,59,seDyna,11 e>=5 r3d st. , new york city ,212-980-9393,japanese,59,59_277
0, il nido , 251 e. 53rd st. , new york ,212/753 -8450,italian,267,seDyna,11 e>=5 r3d st. , new york city ,212-980-9393,japanese,59,113_277
0, china grill ,60 w. 53rd st. , new york ,212/333 -7788,american,219, la cote basque ,60 w. 55th st. , new york city ,212-688-6525, french ( classic ) ,40,221_258
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43, la cote basque ,60 w. 55th st. , new york city ,212-688-6525, french ( classic ) ,40,43_258
0, tang pavillion ,65 w. 55th st. , new york ,212/956 -6888,asian,356, la cote basque ,60 w. 55th st. , new york city ,212-688-6525, french ( classic ) ,40,356_258
1, la cote basque ,60 w. 55th st. between 5th and 6th ave. , new york ,212/688 -6525,french,40, la cote basque ,60 w. 55th st. , new york city ,212-688-6525, french ( classic ) ,40,40_258
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43, la caravelle ,33 w. 55th st. , new york city ,212-586-4252, french ( classic ) ,39,43_257
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43,felidia, 243 e. 58th st. , new york city ,212-758-1479,italian,33,43_251
0,petsroFian, 182_Aw 538th sKt. , new york ,212/245 -2214,french,52,felidia, 243 e. 58th st. , new york city ,212-758-1479,italian,33,52_251
1,felidia, 243 e. 58th st. , new york ,212/758 -1479,italian,33,felidia, 243 e. 58th st. , new york city ,212-758-1479,italian,33,33_251
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43, shun lee palace , 155 e. 55th st. , new york city ,212-371-8844,chinese,60,43_278
0,march, 405 e. 58th st. , new york ,212/754 -6272,american,46, shun lee palace , 155 e. 55th st. , new york city ,212-371-8844,chinese,60,46_278
0, le chantilly , 106 e. 57th st. , new york ,212/751 -2931,french,285, shun lee palace , 155 e. 55th st. , new york city ,212-371-8844,chinese,60,286_278
0, le coEUlOnial , 194e. 57ht st. , new york , 212 / 752-0808 ,asian,286, shun lee palace , 155 e. 55th st. , new york city ,212-371-8844,chinese,60,287_278
1,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43, lespinasse ( new york city ) , 2 e. 55th st. , new york city ,212-339-6719,asian,43,43_261
0,lXYce, 249 W5 0Hh st. , new york ,212/752 -2225,french,44, lespinasse ( new york city ) , 2 e. 55th st. , new york city ,212-339-6719,asian,43,44_261
0,felidia, 243 e. 58th st. , new york ,212/758 -1479,italian,33, lespinasse ( new york city ) , 2 e. 55th st. , new york city ,212-339-6719,asian,43,33_261
0, caf>IpMierre , 2e.6 1At ts. , new york ,212/940 -8185,french,203, lespinasse ( new york city ) , 2 e. 55th st. , new york city ,212-339-6719,asian,43,205_261
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,43_262
0,brUnuo, 240* e./ 56th st. , new york ,212/688 -4190,italian,195,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,197_262
0,dawat, 210 e. 58th st. , new york ,212/355 -7555,asian,32,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,32_262
0,vong, 200 e. 54th st. , new york ,212/486 -9592,american,373,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,373_262
1,lXYce, 249 W5 0Hh st. , new york ,212/752 -2225,french,44,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,44_262
0, water club , 500 e. 30th st. , new york ,212/683 -3333,american,374,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,374_262
0,felidia, 243 e. 58th st. , new york ,212/758 -1479,italian,33,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,33_262
0, le coEUlOnial , 194e. 57ht st. , new york , 212 / 752-0808 ,asian,286,lutece, 249 e. 50th st. , new york city ,212-752-2225, french ( classic ) ,44,287_262
0,lespinasse, 2 e. 55th st. , new york ,212/339 -6719,american,43,dawat, 210 e. 58th st. , new york city ,212-355-7555,indian,32,43_250
1,dawat, 210 e. 58th st. , new york ,212/355 -7555,asian,32,dawat, 210 e. 58th st. , new york city ,212-355-7555,indian,32,32_250
0,vong, 200 e. 54th st. , new york ,212/486 -9592,american,373,dawat, 210 e. 58th st. , new york city ,212-355-7555,indian,32,373_250
0,petsroFian, 182_Aw 538th sKt. , new york ,212/245 -2214,french,52,dawat, 210 e. 58th st. , new york city ,212-355-7555,indian,32,52_250
0,hcam, 160 e.88 48th st. , new york ,212/371 -2323,asian,218,dawat, 210 e. 58th st. , new york city ,212-355-7555,indian,32,220_250
0, tang pavillion ,65 w. 55th st. , new york ,212/956 -6888,asian,356,menchanko-tei,39 w. 55th st. , new york city ,212-247-1585,japanese,627,356_93
0, la caravelle ,33 w. 55th st. , new york ,212/586 -4252,french,39,menchanko-tei,39 w. 55th st. , new york city ,212-247-1585,japanese,627,39_93
0,aquavit,13 w. 54th st. , new york ,212/307 -7311,continental,24,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,24_268
0, fifty seveH ffit JTeven ,57 e. 5th& sFt. , new york ,212/758 -5757,american,239,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,241_268
0,vong, 200 e. 54th st. , new york ,212/486 -9592,american,373,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,373_268
1,oceana,55 e. 54th st. , new york ,212/759 -5941,seafood,50,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,50_268
0, san pietro ,18 e. 54th st. , new york ,212/753 -9015,italian,342,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,342_268
0, monkeYyb ar ,60 e. 45YFh st. , new york ,212/838 -2600,american,308,oceana,55 e. 54th st. , new york city ,212-759-5941,seafood,50,309_268
1,aquavit,13 w. 54th st. , new york ,212/307 -7311,continental,24,aquavit,13 w. 54th st. , new york city ,212-307-7311,scandinavian,24,24_242
0, monkeYyb ar ,60 e. 45YFh st. , new york ,212/838 -2600,american,308,aquavit,13 w. 54th st. , new york city ,212-307-7311,scandinavian,24,309_242
0, la caravelle ,33 w. 55th st. , new york ,212/586 -4252,french,39,aquavit,13 w. 54th st. , new york city ,212-307-7311,scandinavian,24,39_242
0,abbey, 163 ponce de leon ave. ,atlanta,404/876 -8532,international,379,eats, 600 ponce de leon ave. ,atlanta,404-888-9149,italian,690,379_156
0,abbey, 163 ponce de leon ave. ,atlanta,404/876 -8532,international,379,tortillas, 774 ponce de leon ave. ne ,atlanta,404-892-0193,tex-mex,716,379_181
0, mary Cmac' s Gea room , 224 ponce RdC loen ave ,atlanta,404/876 -1800,southern,86,tortillas, 774 ponce de leon ave. ne ,atlanta,404-892-0193,tex-mex,716,86_181
0,abbey, 163 ponce de leon ave. ,atlanta,404/876 -8532,international,379,majestic, 1031 ponce de leon ave. ,atlanta,404-875-0276,diners,703,379_169
0, mary Cmac' s Gea room , 224 ponce RdC loen ave ,atlanta,404/876 -1800,southern,86,majestic, 1031 ponce de leon ave. ,atlanta,404-875-0276,diners,703,86_169
0, fifty seveH ffit JTeven ,57 e. 5th& sFt. , new york ,212/758 -5757,american,239, manhattan ocean club ,57 w. 58th st. , new york city ,212-371-7777,seafood,45,241_263
0, jean lafitte ,68 w. 58th st. , new york ,212/751 -2323,french,272, manhattan ocean club ,57 w. 58th st. , new york city ,212-371-7777,seafood,45,273_263
0, manhattan cafe , 1161 1st ave. between 63rd and 64th sts . , new york ,212/888 -6556,american,300, manhattan ocean club ,57 w. 58th st. , new york city ,212-371-7777,seafood,45,301_263
0,shaan,57 w. 48th st. , new york , 212 / 977-8400 ,asian,349, manhattan ocean club ,57 w. 58th st. , new york city ,212-371-7777,seafood,45,349_263
0, grand cafe hotel monaco , 501 geary st. , san francisco ,415/292 -0101,american,473, mel 's drive-in , 3355 geary st. , san francisco ,415-387-2244,hamburgers,739,473_204
0, horseradish grill , 4320 powers ferry rd. ,atlanta,404/255 -7277,southern,398, carQy 'W Korner , 1215 poQeX rferry.rd. ,marietta,770-933-0909,hamburgers,686,398_152
0, luna si , 1931 peachtree rd. ,atlanta,404/355 -5993,continental,405, brookhaven cafe , 4274 peachtree rd. ,atlanta,404-231-5907,vegetarian,682,405_148
0, dante 's down the hatch buckhead , 3380 peachtree rd. ,atlanta,404/266 -1600,continental,393, brookhaven cafe , 4274 peachtree rd. ,atlanta,404-231-5907,vegetarian,682,393_148
0, cafe rit-zKaOrclton buckhead , 3434 paTechtree rd. ,atlanta,404/237 -2700, ext 6108 international ,89, brookhaven cafe , 4274 peachtree rd. ,atlanta,404-231-5907,vegetarian,682,89_148
0,palUiades, 1829 aeFhtree rd. ,atlanta,404/350 -6755,continental,410, brookhaven cafe , 4274 peachtree rd. ,atlanta,404-231-5907,vegetarian,682,410_148
0, luna si , 1931 peachtree rd. ,atlanta,404/355 -5993,continental,405, ritz-carlton restaurant , 181 peachtree st. ,atlanta,404-659-0400, french ( classic ) ,91,405_309
0, ritz-carlton restaurant and dining room , 600 stockton st. , san francisco ,415/296 -7465,american,110, ritz-carlton restaurant , 181 peachtree st. ,atlanta,404-659-0400, french ( classic ) ,91,110_309
0, taste of new orleans , 889 w. peachtree st. ,atlanta,404/874 -5535,southern,421, ritz-carlton restaurant , 181 peachtree st. ,atlanta,404-659-0400, french ( classic ) ,91,421_309
0,bistango, 1100 peachtree st. ,atlanta,404/724 -0901,mediterranean,386, ritz-carlton restaurant , 181 peachtree st. ,atlanta,404-659-0400, french ( classic ) ,91,386_309
0, french_~uarter food shop , 923 peachtre! VYest.- at 8th st. ,atlanta,404/875 -2489,southern,396, ritz-carlton restaurant , 181 peachtree st. ,atlanta,404-659-0400, french ( classic ) ,91,396_309
0,brUnuo, 240* e./ 56th st. , new york ,212/688 -4190,italian,195, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,197_260
0,petsroFian, 182_Aw 538th sKt. , new york ,212/245 -2214,french,52, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,52_260
0, le marais , 150 w. 46th st. , new york ,212/869 -0900,american,290, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,291_260
0, viSQi l's , 152w. 64th st. , new york , 212 / 921-9494 ,american,66, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,66_260
0, manhattan ocean club ,57 w. 58th st. , new york , 212 / 371-7777 ,seafood,45, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,45_260
0, planet hollywood , 140 w. 57th st. , new york ,212/333 -7827,american,328, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,329_260
0, le madri , 168 w. 18th st. , new york ,212/727 -8022,italian,289, les celebrites , 155 w. 58th st. , new york city ,212-484-5113, french ( classic ) ,42,290_260
0,brUnuo, 240* e./ 56th st. , new york ,212/688 -4190,italian,195,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,197_264
0,petsroFian, 182_Aw 538th sKt. , new york ,212/245 -2214,french,52,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,52_264
1,march, 405 e. 58th st. , new york ,212/754 -6272,american,46,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,46_264
0,felidia, 243 e. 58th st. , new york ,212/758 -1479,italian,33,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,33_264
0, le perigord , 405 e. 52nd st. , new york ,212/755 -6244,french,291,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,292_264
0, pen & pencil , 205 e. 45th st. , new york ,212/682 -8660,american,325,march, 405 e. 58th st. , new york city ,212-754-6272, american ( new ) ,46,326_264
0,brUnuo, 240* e./ 56th st. , new york ,212/688 -4190,italian,195, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,197_107
0,dawat, 210 e. 58th st. , new york ,212/355 -7555,asian,32, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,32_107
0,vong, 200 e. 54th st. , new york ,212/486 -9592,american,373, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,373_107
0, smith &w= ollenPky , 201 .e<94Mth st. , new york ,212/753 -1530,american,62, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,62_107
0, le marais , 150 w. 46th st. , new york ,212/869 -0900,american,290, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,291_107
0,osIo, 322 w4 6t st. , new york ,212/489 -7212,italian,316, sparks steak house , 210 e. 46th st. , new york city ,212-687-4855,steakhouses,641,317_107
0,elsie, 8800?mlroe ave. , los angeles ,310/724 -5959,californian,132, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,135_45
0, tommy tRang &Is , 7313.m eBKrose ave. , los angeles ,213/937 -5733,asian,167, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,170_45
0,pana, 5955 YPlBose ave. , los angeles ,213/467 -1108,californian,16, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,16_45
0, le chardonnay , 8284 melrose ave. , los angeles ,213/655 -8880,french,12, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,12_45
0, tavola calda , 7371 melrose ave. , los angeles ,213/658 -6340,italian,165, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,168_45
0,citrus, 6703 melrose ave. , los angeles ,213/857 -0034,californian,6, mo better meatty meat , 7261 melrose ave. ,la,213-935-5280,hamburgers,579,6_45
0,elsie, 8800?mlroe ave. , los angeles ,310/724 -5959,californian,132, sweet lady jane , 8360 melrose ave. ,la,213-653-7145,desserts,596,135_62
0, tavola calda , 7371 melrose ave. , los angeles ,213/658 -6340,italian,165, sweet lady jane , 8360 melrose ave. ,la,213-653-7145,desserts,596,168_62
0,elsie, 8800?mlroe ave. , los angeles ,310/724 -5959,californian,132, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,135_30
0,pana, 5955 YPlBose ave. , los angeles ,213/467 -1108,californian,16, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,16_30
0, le chardonnay , 8284 melrose ave. , los angeles ,213/655 -8880,french,12, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,12_30
0, morton 's , 8764 melrose ave. , los angeles ,310/276 -5205,american,148, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,151_30
0, tavola calda , 7371 melrose ave. , los angeles ,213/658 -6340,italian,165, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,168_30
0,citrus, 6703 melrose ave. , los angeles ,213/857 -0034,californian,6, johnny rockets ( la ) , 7507 melrose ave. ,la,213-651-3361,american,564,6_30
0,elsie, 8800?mlroe ave. , los angeles ,310/724 -5959,californian,132,patina, 5955 melrose ave. , los angeles ,213-467-1108,californian,16,135_234
0, tommy tRang &Is , 7313.m eBKrose ave. , los angeles ,213/937 -5733,asian,167,patina, 5955 melrose ave. , los angeles ,213-467-1108,californian,16,170_234
1,pana, 5955 YPlBose ave. , los angeles ,213/467 -1108,californian,16,patina, 5955 melrose ave. , los angeles ,213-467-1108,californian,16,16_234
