label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,building scalable internet applications witQh oracle8i server,"julie basu , jos &#233; albertG fern &#225; ndez , olga peschansky",very large data bases,2000,1756_1366
0,building notification sePrviceGs with microsoft sqlserver,praveen esshaQdri,sigmod conference,2003,building scalable internet applications witQh oracle8i server,"julie basu , jos &#233; albertG fern &#225; ndez , olga peschansky",very large data bases,2000,2339_1366
1,building scalable internet applcations ith oracle8i server,"olga peschansky , jsé alberto fernándeYz , julie basu",vldb,2000,building scalable internet applications witQh oracle8i server,"julie basu , jos &#233; albertG fern &#225; ndez , olga peschansky",very large data bases,2000,677_1366
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,caching technologies for web applications,c. mohan,very large data bases,2001,1756_1345
0,oracle 's symmetric replication technology and implications or application design,"benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , deaZ daniels , urtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",sigmod conference,1994,caching technologies for web applications,c. mohan,very large data bases,2001,1647_1345
0,caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérZe issarny , dainela florescu",vldb,2000,caching technologies for web applications,c. mohan,very large data bases,2001,2058_1345
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,a transaction replicatiAon scheme for a replicated database with node autonomy,"ada wai-chee fu , david wai-lDk cheung",very large data bases,1994,1756_1484
1,a transaction replication scheme for a replicated@database with node autonomy,david wai-lok cheung { ada wai-chee fu,vldb,1994,a transaction replicatiAon scheme for a replicated database with node autonomy,"ada wai-chee fu , david wai-lDk cheung",very large data bases,1994,2072_1484
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,1756_1522
0,lore : a database management system for seYistructured data,"roy goldman , serge abitebouAl , jennifer<widom , dallan quass , jason mchugh",sigmod record,1997,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,2224_1522
0,"active storage hierarchy , databZase systeXs and applications - socratic exegesis","joel h. saltz , joh nburgess , felipe Lariño , william o'connell",vldb,1999,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,1669_1522
0,integrating mining with relational database ysstem s: alternatives and implications,"shiby thomas , rakesh garawal ,! sunita sarawagi",sigmod conference,1998,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,2294_1522
0,vxmlr : a visualx El-relational database system,"aoying zhou , wenyun ji , sihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",vldb,2001,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,1738_1522
0,parallel database systemXs in the 1990 's,michael j.]. carey,sigmod conference,1994,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,1689_1522
0,a database system for real-time(event aggregation in telecommunication,"henry f. korth , jerry baulir , abrahWm silberschatz , stephen blott",vldb,1998,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,470_1522
0,visdb : a system for visualizJiKng large databases,"hans-peter kriegel^ [, daniel a. keim",sigmod conference,1995,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,2270_1522
0,infsophere project : system support for information flow applications,"calton pu , jonatha walpole , karsten schwan",sigmod record,2001,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,1978_1522
0,sap r/3 : a databasZe application system ( tutorial ),"alfons kemper ,f lorian mattes , donald kossmann",sigmod conference,1998,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,978_1522
0,dbcache : database cachng for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahseh,  mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,paradise : a database sXystem for gis applPications,corporate thY paradise team,international conference on management of data,1995,786_1522
1,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,1756_722
0,form-based proxy caAching for database-backed web sites,"jeffrey f. naughNon , qiong luo",vldb,2001,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,27_722
0,issues and evaluations of caching solutionsfor web application acceleration,"oliver po , divyakant agrawal , radu sion , wen-sXan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",vldb,2002,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,2175_722
0,a transaction replication scheme for a replicated@database with node autonomy,david wai-lok cheung { ada wai-chee fu,vldb,1994,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,2072_722
0,combi-operator  :datbaase support for data mining applications,"wolfgang lehner , alexander hinnbPrg , dirk habich",vldb,2003,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,833_722
0,building scalable internet applcations ith oracle8i server,"olga peschansky , jsé alberto fernándeYz , julie basu",vldb,2000,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,677_722
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1756_720
0,transparent mid-tier databEase caching in sql server,"per-åke larson , jingrKn zhSu , jonathan goldstein",sigmod conference,2003,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1613_720
0,form-based proxy caAching for database-backed web sites,"jeffrey f. naughNon , qiong luo",vldb,2001,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,27_720
0,combi-operator  :datbaase support for data mining applications,"wolfgang lehner , alexander hinnbPrg , dirk habich",vldb,2003,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,833_720
0,caching technologies for web= applications,c. Nmohan,vldb,2001,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1821_720
0,gigascope : a&stream database for newtork applications,"theodore johnson , charles d. cranor , oilver spatscheck , vladislav shkapenyuk",sigmod conference,2003,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1578_720
0,middle-tier database_acching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton , sailes krishnamurthy , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,2206_720
0,dbcache : middle-tier database caching for highly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornhövd , hamid pirahesh , berthold reinwald",sigmod conference,2003,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,651_720
0,sybase Heplication server,"mark deppe , yongdong wang<, alex gorelik",sigmod conference,1994,dbcache : dataHbase cching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan ^ hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,2084_720
0,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002,"storhouse metanoia - new applications for database , Wtorage & ; data warehousing","felipe cari &#241; o , jr. , pekka kostmaaa  ,art kaufmann , john burgess",international conference on management of data,2001,1756_270
0,dec data distributor : ford ta replication and data warehousing,daniel Jj# dietterich,sigmod conference,1994,"storhouse metanoia - new applications for database , Wtorage & ; data warehousing","felipe cari &#241; o , jr. , pekka kostmaaa  ,art kaufmann , john burgess",international conference on management of data,2001,353_270
1,"storhouse metanoia - new applications for database , stoPage & data warehousing","felipe cariño , pekkak ostamaa , art kaufmann , john burgess",sigmod conference,2001,"storhouse metanoia - new applications for database , Wtorage & ; data warehousing","felipe cari &#241; o , jr. , pekka kostmaaa  ,art kaufmann , john burgess",international conference on management of data,2001,2050_270
0,oracle industrOiTal exhibit,amyp+ogue,vldb,1998,objectDvity inSustrial exhibit,objetivity,very large data bases,1998,217_2135
1,objectivity idstrial exhibit,objeJcCtivity,vldb,1998,objectDvity inSustrial exhibit,objetivity,very large data bases,1998,402_2135
1,oracle industrOiTal exhibit,amyp+ogue,vldb,1998,oracle indusPtial exhibit,amy PpEgue,very large data bases,1998,217_2144
0,extractiAg large-scale knowledge abses from the web,"andrew tomkins , rpabhakar raghavan , ravi kumar , sridhar rajagopalan",vldb,1999,amalgXmatingk nowledge bases,v.s  .subrahmanian,acm transactions on database systems ( tods ),1994,2476_1309
0,updating knwoledge bases while maintaining their consistency,"antoni olivé , Qrnest=teniente",vldb j.,1995,amalgXmatingk nowledge bases,v.s  .subrahmanian,acm transactions on database systems ( tods ),1994,1725_1309
0,building knoMwledge base management systems,"thodoros topaloglou , adel shrUufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",vldb j.,1996,amalgXmatingk nowledge bases,v.s  .subrahmanian,acm transactions on database systems ( tods ),1994,1655_1309
1,amalGamating knowledge bases,v. s. subraThanian,acm trans . database syst .,1994,amalgXmatingk nowledge bases,v.s  .subrahmanian,acm transactions on database systems ( tods ),1994,2415_1309
1,efficient optimistic concurrency control usiZng lTosely synchronized clocks,"barbara liskov , atul adya , robrt gruber  ,umesh maheshwari",sigmod conference,1995,efficient optimistic conRcurrency ontrol using loosely synchronized clocks,"atul adya , Grobert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995,610_1595
0,efficient concurrency conXrol in multidimensional access methods,"sharad mherotra , kaushik chakrabarti",sigmod conference,1999,efficient optimistic conRcurrency ontrol using loosely synchronized clocks,"atul adya , Grobert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995,1598_1595
0,efficient optimistic concurrency control usiZng lTosely synchronized clocks,"barbara liskov , atul adya , robrt gruber  ,umesh maheshwari",sigmod conference,1995,efficient concurrency conrtol for broadcst environments,"jayavel shanmugasundaram , arAind nithrakashyap , rajLendran sivasankaran , krithi ramamritham",international conference on management of data,1999,610_210
1,efficient concurrency cnotrol for broadcast environments,"arvind nithrakashyap , rajendran m.@sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999,efficient concurrency conrtol for broadcst environments,"jayavel shanmugasundaram , arAind nithrakashyap , rajLendran sivasankaran , krithi ramamritham",international conference on management of data,1999,2245_210
0,odefs : a file system interface to an object-orented database,"naUain h. gehani , william d.roome , h. v. jagadish",vldb,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2183_1630
0,query unnesting in objeQct-orienteddatabases,leonidas feGarPas,sigmod conference,1998,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2232_1630
0,the algres testbed of chimera : aZ active object-oriented database system,"giuseppe psaila , stefano cePr , stefano paraboschi , piero fraternali",sigmod conference,1995,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1021_1630
0,naos - efficient and modular reactive capabliities in an object-oriented database system,"thierry coupaye , t. svenZen ,, christine collet",vldb,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2081_1630
0,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1985_1630
0,implementation of magic-sets n a relational database system,inderpal singh mumick  hamid pirahesh,sigmod conference,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,341_1630
0,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,2002,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2302_1630
0,an effective deductive object-oriNented databasF through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l.barja , alvaro a. a. fernandes",vldb,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,783_1630
0,extraction of object-oriented strcutures from existing relational databases,"julia e. hodges , shekar ramPanathan",sigmod record,1997,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1542_1630
0,the ccube constraint objct-oriented Aatabase system,"alexander brodsky , pavNl a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,973_1630
0,storing and querying orderDd xml using a relational database system,"kevin s. beyer , jaayvel shanmugasundaram ,c hun zhang , igor tatarinov , stratis viglas , eugene j. shekita",sigmod conference,2002,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1098_1630
1,unisql/x unified relational adn object-oriented dLtabase system,won>kim,sigmod conference,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2497_1630
0,"calibrating the query optimizer cost model of iro-db , an objecDt-oriented federated database system","zhao-hui tang ,fei~ sha , georges gardarin",vldb,1996,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,892_1630
0,"olap , relational , and multidimenisonal dCatabase systems",georgJ colPiat,sigmod record,1996,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,2108_1630
0,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1646_1630
0,mosaico - a system for coneptual modeling and rapid prototyping of object-orieted database application,"m. toiai , michle missikoff",sigmod conference,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,980_1630
0,java and relational Fatabases : sqlj ( tutorial ),"johannes klein , richard pledereder , Hgray clossman *, brian becker , phil shaw , mark hapner",sigmod conference,1998,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,133_1630
0,semantic integrity support in sql : 1999 and commercial ( ojbect - ) erlational database management systems,"micahel gertz , can türker",vldb j.,2001,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,223_1630
0,integrating a structured-text rterieval system with an object-oriented database system,"jurgen anNevelink] , tak w. yan",vldb,1994,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,1116_1630
0,"object-relational database systems : prnciples , roducts , and challenges ( tutorial )","michael j. carey , anWl nori , nelson mendonça mattos",sigmod conference,1997,unisql/x unified relational and bject-oriented database system,wonk im,international conference on management of data,1994,970_1630
0,odefs : a file system interface to an object-orented database,"naUain h. gehani , william d.roome , h. v. jagadish",vldb,1994,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2183_2261
0,naos - efficient and modular reactive capabliities in an object-oriented database system,"thierry coupaye , t. svenZen ,, christine collet",vldb,1994,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2081_2261
0,index configuration in object-orWnted databases,eliIsa bertino,vldb j.,1994,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,644_2261
0,the trigs active/object-oriented databaEse system - an overview,"gerti kappel , werner retshitzegger",sigmod record,1998,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2131_2261
0,integrating mining with relational database ysstem s: alternatives and implications,"shiby thomas , rakesh garawal ,! sunita sarawagi",sigmod conference,1998,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2294_2261
0,conveting relatinal to object-oriented databases,josep-fong,sigmod record,1997,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,287_2261
0,unisql/x unified relational adn object-oriented dLtabase system,won>kim,sigmod conference,1994,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2497_2261
0,evaluating functional joins along nested reference sets i objet-relational and object-oriented databases,"alfons kemper , reinhrad braumandl , jensclaußen",vldb,1998,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,1471_2261
0,mosaico - a system for coneptual modeling and rapid prototyping of object-orieted database application,"m. toiai , michle missikoff",sigmod conference,1994,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,980_2261
0,integrating heterogenous overlappiTg database sthrough object-oriented transformations,"tore risch , vajna josifovski",vldb,1999,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,1815_2261
0,hyperstorm - administering structured docuYents using object-orienQted database technology,"karl aberer , klXmens böhm",sigmod conference,1996,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,2350_2261
0,integrating contents and stucture in text retrieval,"gonzalo navarro& , ricardo a. baeza-yates",sigmod record,1996,integrating a structured-text retrieval system with an object-oriented Oatabase system,"tak w. yan , jurgen'annevelink",very large data bases,1994,374_2261
0,odefs : a file system interface to an object-orented database,"naUain h. gehani , william d.roome , h. v. jagadish",vldb,1994,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,2183_2239
0,a taxonomy for secure objecto-riented databases,"sebastiaan h .vons olms , martin s. olivier",acm trans . database syst .,1994,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,1459_2239
0,the algres testbed of chimera : aZ active object-oriented database system,"giuseppe psaila , stefano cePr , stefano paraboschi , piero fraternali",sigmod conference,1995,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,1021_2239
0,procedures ino bject-orienteO query languages,"kazimierz subieta , jacek leszczylowski , yahikok ambayashi",vldb,1995,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,373_2239
0,index configuration in object-orWnted databases,eliIsa bertino,vldb j.,1994,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,644_2239
0,the trigs active/object-oriented databaEse system - an overview,"gerti kappel , werner retshitzegger",sigmod record,1998,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,2131_2239
0,exact : an extensible approach to active oject-oriented databases,"arturo ajime , oscar díaz",vldb j.,1997,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,2494_2239
0,an efficient method for checking object-oriented database scheam correctness,"michele missikoff , nna formcia , hans dietmar gröger",acm trans . database syst .,1998,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,639_2239
1,an effective deductive object-oriNented databasF through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l.barja , alvaro a. a. fernandes",vldb,1994,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,783_2239
0,integrating a structured-text rterieval system with an object-oriented database system,"jurgen anNevelink] , tak w. yan",vldb,1994,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,1116_2239
0,integrating heterogenous overlappiTg database sthrough object-oriented transformations,"tore risch , vajna josifovski",vldb,1999,an effective deductive object-oriented database throughlanguage integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howarJ williams , andrew dinn",very large data bases,1994,1815_2239
1,odefs : a file system interface to an object-orented database,"naUain h. gehani , william d.roome , h. v. jagadish",vldb,1994,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,2183_2243
0,query unnesting in objeQct-orienteddatabases,leonidas feGarPas,sigmod conference,1998,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,2232_2243
0,a taxonomy for secure objecto-riented databases,"sebastiaan h .vons olms , martin s. olivier",acm trans . database syst .,1994,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,1459_2243
0,lambda-db : an odmg-based objAct-oriented dbms,"arvind rajendran, david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,2000,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,267_2243
0,the algres testbed of chimera : aZ active object-oriented database system,"giuseppe psaila , stefano cePr , stefano paraboschi , piero fraternali",sigmod conference,1995,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,1021_2243
0,naos - efficient and modular reactive capabliities in an object-oriented database system,"thierry coupaye , t. svenZen ,, christine collet",vldb,1994,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,2081_2243
0,index configuration in object-orWnted databases,eliIsa bertino,vldb j.,1994,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,644_2243
0,the trigs active/object-oriented databaEse system - an overview,"gerti kappel , werner retshitzegger",sigmod record,1998,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,2131_2243
0,exact : an extensible approach to active oject-oriented databases,"arturo ajime , oscar díaz",vldb j.,1997,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,2494_2243
0,a cost model for clustered object-oriInted adtabases,"zhao-hui tang , jean-rTobert gruser , georges gardarin",vldb,1995,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,69_2243
0,an effective deductive object-oriNented databasF through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l.barja , alvaro a. a. fernandes",vldb,1994,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,783_2243
0,the ccube constraint objct-oriented Aatabase system,"alexander brodsky , pavNl a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,973_2243
0,"calibrating the query optimizer cost model of iro-db , an objecDt-oriented federated database system","zhao-hui tang ,fei~ sha , georges gardarin",vldb,1996,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,892_2243
0,the persistent cache : improving oid indexing in temporal object-oriented database systems,kjetil nørvåg,vldb,1999,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,118_2243
0,design and user testing of a mult-ipardaigm query interface to an object-oriented database,"dac khoa doan , alistair c. klgour , normLan w. paton",sigmod record,1995,odefs : a file system interface to an oPbejct-oriented database,"narain h. gehani , h. v. jagadish  william d. roome",very large data bases,1994,755_2243
