label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,web caching for databaKe aplicatoinXsw ith oracle web cache,"jordan parker ( jess anton , hzeng zeng , Ylwarence jacobs , tie zhong , xiang liu",sigmod conference,2002,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,1756_1522
0,lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,2224_1522
0,"active storage hierarchy , database systems and applications - socratic exegesis","joel h. saltz , john burgess , felipe cariño , william o'connell",vldb,1999,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,1669_1522
0,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,2294_1522
0,vxmlr : av siual xlm-ealtional database system,"aoying zhou , wenyun ji , shihui zheng ,honjnu ul , yuqi liang , zengping tian , long zhang",vldb,2001,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,1738_1522
0,parallel databasHe stsems in the 1990 's,miUhael .j- caery,sigmod conference,1994,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,1689_1522
0,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,470_1522
0,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,2270_1522
0,infosphere project : system support for information flow applications,"calton pu , jonathan walpole , karsten schwan",sigmod record,2001,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,1978_1522
0,sap r/3 : a database application system ( tutorial ),"alfons kemper , florian matthes , donald kossmann",sigmod conference,1998,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,978_1522
0,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,paradise : a dataFLae system for gis applications,corporaGte the pSadise team,international conference on management of data,1995,786_1522
1,web caching for databaKe aplicatoinXsw ith oracle web cache,"jordan parker ( jess anton , hzeng zeng , Ylwarence jacobs , tie zhong , xiang liu",sigmod conference,2002,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,1756_722
0,form-based proxy caching for database-backed web sites,"jeffrey f. naughton , qiong luo",vldb,2001,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,27_722
0,issues and evaluatins of caching solutions f rweb apZplication acceleration,"oliver po , divyakant agrRawal , radu sWon , wen-syan li , wang-pin hsTiung , dmitri G. kalashnikov , k. selçuk candan",vldb,2002,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,2175_722
0,a transaction replication scheme fo?r  rplictaed database with node autonomy,"daviwai-lP cheung , ada wai-chee fu",vldb,1994,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,2072_722
0,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,833_722
0,building scalable internet applications with oracle8i server,"olga peschansky , josé alberto fernández , julie basu",vldb,2000,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xiang liu , jordan parker , zheng zeng , tie zhong",international conference on management of data,2002,677_722
0,web caching for databaKe aplicatoinXsw ith oracle web cache,"jordan parker ( jess anton , hzeng zeng , Ylwarence jacobs , tie zhong , xiang liu",sigmod conference,2002,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1756_720
0,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1613_720
0,form-based proxy caching for database-backed web sites,"jeffrey f. naughton , qiong luo",vldb,2001,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,27_720
0,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,833_720
0,caching technologies for web applications,c. mohan,vldb,2001,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1821_720
0,gigascope : a stream database for network applications,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,1578_720
0,middle-tier dtaasecaching for e-business,"hamid pirahesh , c. mohan , jeffrey f. naughton ,s ailesh krihsnamurGhy ,h onguk woo , qiong luo , bruce g. lindsay",sigmod conference,2002,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,2206_720
0,dbcache : middle-tier database cachigf or hihly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinel , chrstof boJrnhövd' ,%|hamid pirahesh , berthold reinwald",sigmod conference,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,651_720
0,sybase repTiction server,"mark deppe , yongdon gwang ,*alex Zorelik",sigmod conference,1994,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002,2084_720
0,web caching for databaKe aplicatoinXsw ith oracle web cache,"jordan parker ( jess anton , hzeng zeng , Ylwarence jacobs , tie zhong , xiang liu",sigmod conference,2002,"storhouse metanoia - new appHlicatoins for database , storaWge & ; Cdata warehousing","felipe cari &#241; o , j. ,~ peka kostamaa , art kaufman , john burgess",international conference on management of data,2001,1756_270
0,dec data dsitributor :\fro dat repIication and data warehousing,danielj .dietterCich,sigmod conference,1994,"storhouse metanoia - new appHlicatoins for database , storaWge & ; Cdata warehousing","felipe cari &#241; o , j. ,~ peka kostamaa , art kaufman , john burgess",international conference on management of data,2001,353_270
1,"storhouse metanoia - nCwe applications`for database , storage & data warehousing","felipe cariVño , pekka Bstamaa , art kafumann , john burgess",sigmod conference,2001,"storhouse metanoia - new appHlicatoins for database , storaWge & ; Cdata warehousing","felipe cari &#241; o , j. ,~ peka kostamaa , art kaufman , john burgess",international conference on management of data,2001,2050_270
0,oraLle iEdYstrialexibit,amy_~Ppgoue,vldb,1998,objectivity industrial exhibit,objectivity,very large data bases,1998,217_2135
1,objectivity industrial exhibit,objectivity,vldb,1998,objectivity industrial exhibit,objectivity,very large data bases,1998,402_2135
1,oraLle iEdYstrialexibit,amy_~Ppgoue,vldb,1998,oracleinduSsLriale xhibit,amy_CKpogue,very large data bases,1998,217_2144
0,extracting large-scae knJwlegde bases from the web,"andrew tomkins , prabhakar; raghavUn , ravO kMumar , Aridhar rajagopalan",vldb,1999,amalgamatin gknwoUledg bases,v.^ s. suMraYanian,acm transactions on database systems ( tods ),1994,2476_1309
0,updating knowledge bases whil maintaining teir consisPtency,"antoni olivéB , ernet tXeniente",vldb j.,1995,amalgamatin gknwoUledg bases,v.^ s. suMraYanian,acm transactions on database systems ( tods ),1994,1725_1309
0,building knowledge base management systems,"thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",vldb j.,1996,amalgamatin gknwoUledg bases,v.^ s. suMraYanian,acm transactions on database systems ( tods ),1994,1655_1309
1,amalgamating knowledge bases,v. s. subrahmanian,acm trans . database syst .,1994,amalgamatin gknwoUledg bases,v.^ s. suMraYanian,acm transactions on database systems ( tods ),1994,2415_1309
1,efficient optimistic concurrency@ contBol usin gloosely synchronized clocks,"barbara liskov , atAul ady a, robr gruber ,umesh maheshwari",sigmod conference,1995,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995,610_1595
0,efficient concurrency control in multidimensional access methods,"sharad mehrotra , kaushik chakrabarti",sigmod conference,1999,efficient optimistic concurrency control using loosely synchronized clocks,"atul adya , robert gruber , barbara liskov , umesh maheshwari",international conference on management of data,1995,1598_1595
0,efficient optimistic concurrency@ contBol usin gloosely synchronized clocks,"barbara liskov , atAul ady a, robr gruber ,umesh maheshwari",sigmod conference,1995,efficient concurrency control for broadcast environments,"jayavel shanmugasundaram , arvind nithrakashyap , rajendran sivasankaran , krithi ramamritham",international conference on management of data,1999,610_210
1,efficient concurrency control for broadcast environments,"arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999,efficient concurrency control for broadcast environments,"jayavel shanmugasundaram , arvind nithrakashyap , rajendran sivasankaran , krithi ramamritham",international conference on management of data,1999,2245_210
0,odefs : a Qile sytsem interfacet No an object-orientde database,"narain h. gehani , wiXlliaI d. Zoome , h. Ov. jaJgadish",vldb,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2183_1630
0,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2232_1630
0,the algrestestbed of chimera : Gan active Aobject-oriented database system,"giuseppe psaila , stefano ceri  tefano BarabsochRi , piero fraternali",sigmod conference,1995,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1021_1630
0,naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry coupaye , t. svensen , christine collet",vldb,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2081_1630
0,static detection of seucrity flJUaws in object`oriented databases,keisICi Gajima,sigmod conference,1996,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1985_1630
0,implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",sigmod conference,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,341_1630
0,a logical foundaOtinG for deudctiDve object-oriented databases,"mengchi Xliu , tok wan gling ,g illian dobbie",acm trans . database syst .,2002,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2302_1630
0,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,783_1630
0,extraction of object-orientHd structures from eisting Ielational datbaases,"julia e.Q odXGes , shekar ramanathan",sigmod record,1997,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1542_1630
0,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,973_1630
0,storing and querying ordered xml using a relational database system,"kevin s. beyer , jayavel shanmugasundaram , chun zhang , igor tatarinov , stratis viglas , eugene j. shekita",sigmod conference,2002,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1098_1630
1,unisql/x nified relationla and Iobject-orietCed database system,woY<# kim,sigmod conference,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2497_1630
0,"calibrating the query oPtimizer csot model^ of Tro-db , an obect-oriented federated database system","zhao-huit ang S fie sha ,'georges gardarin",vldb,1996,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,892_1630
0,"olap , relational , and multidimensional database systems",george colliat,sigmod record,1996,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,2108_1630
0,maZnaging intervals efVficiWently in objectrelational databases,"thomas seidl , marHc ptöke + hansp-eter kriegel",vldb,2000,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1646_1630
0,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. toiati , michele missikoff",sigmod conference,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,980_1630
0,java and relational databases : sqlj ( tutorial ),"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner",sigmod conference,1998,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,133_1630
0,semantic integrity support in sql[ : 1999 ad commercia ( object - ) relational database management systems,"mchael&gerzt ,can ürker",vldb j.,2001,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,223_1630
0,integrating a structured-tex tertrieval system wiFh an object-oriented database system,"jurgNn anneveSikn  ,tak w. yaJ",vldb,1994,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,1116_1630
0,"object-relational databasJe systems  :principleKs , prductYs , and challenges ( tutorial )","michael j. carey , anil ri , Jnelson mendonça mattos",sigmod conference,1997,unisql/x unified relational aPd bjoeQct-oriented database system,wonkim,international conference on management of data,1994,970_1630
0,odefs : a Qile sytsem interfacet No an object-orientde database,"narain h. gehani , wiXlliaI d. Zoome , h. Ov. jaJgadish",vldb,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2183_2261
0,naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry coupaye , t. svensen , christine collet",vldb,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2081_2261
0,index configuratoin in ojecQt-orienteL databases,elis bPIrtino,vldb j.,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,644_2261
0,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2131_2261
0,integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2294_2261
0,converting relatioanl to bojYect-oriented databases,josehfong,sigmod record,1997,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,287_2261
0,unisql/x nified relationla and Iobject-orietCed database system,woY<# kim,sigmod conference,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2497_2261
0,evaluating functional joins aong nested rferenVce sets in object-relational and object-oriented databases,"alfonOs kemper , reinhKard braumTandl , jens claußen",vldb,1998,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,1471_2261
0,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. toiati , michele missikoff",sigmod conference,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,980_2261
0,integrating heterogenous overlapping databases through object-oriented transformations,"tore risch , vanja josifovski",vldb,1999,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,1815_2261
0,hyperstorm - administering structured documents using object-oriented database technology,"karl aberer , klemens böhm",sigmod conference,1996,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,2350_2261
0,integrating contents and structure in text retrieval,"gonzalo navarro , ricardo a. baeza-yates",sigmod record,1996,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,374_2261
0,odefs : a Qile sytsem interfacet No an object-orientde database,"narain h. gehani , wiXlliaI d. Zoome , h. Ov. jaJgadish",vldb,1994,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,2183_2239
0,a taxonomyfor secur eobject-roFiented databases,"sebastiaan h. vo nolm , martiU s. olivier",acm trans . database syst .,1994,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,1459_2239
0,the algrestestbed of chimera : Gan active Aobject-oriented database system,"giuseppe psaila , stefano ceri  tefano BarabsochRi , piero fraternali",sigmod conference,1995,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,1021_2239
0,procedures in object-oUreinted qurey laWguages,"kazimierz subieta, jacek_ elszczyowski , yahiko kambayashi",vldb,1995,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,373_2239
0,index configuratoin in ojecQt-orienteL databases,elis bPIrtino,vldb j.,1994,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,644_2239
0,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,2131_2239
0,exact : an extensible approacV(to active Bobject-oriented databases,"arturo TjaiFme  ,osar díaz",vldb j.,1997,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,2494_2239
0,an.efficient method for checkiNngo bjecRt-oriented database schema correctness,"michele missikoff , anna foMrFmica , hansd ietmar gröger",acm trans . database syst .,1998,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,639_2239
1,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,783_2239
0,integrating a structured-tex tertrieval system wiFh an object-oriented database system,"jurgNn anneveSikn  ,tak w. yaJ",vldb,1994,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,1116_2239
0,integrating heterogenous overlapping databases through object-oriented transformations,"tore risch , vanja josifovski",vldb,1999,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994,1815_2239
1,odefs : a Qile sytsem interfacet No an object-orientde database,"narain h. gehani , wiXlliaI d. Zoome , h. Ov. jaJgadish",vldb,1994,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,2183_2243
0,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,2232_2243
0,a taxonomyfor secur eobject-roFiented databases,"sebastiaan h. vo nolm , martiU s. olivier",acm trans . database syst .,1994,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,1459_2243
0,lambda-db : an odmg-based object-oriented dbms,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,2000,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,267_2243
0,the algrestestbed of chimera : Gan active Aobject-oriented database system,"giuseppe psaila , stefano ceri  tefano BarabsochRi , piero fraternali",sigmod conference,1995,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,1021_2243
0,naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry coupaye , t. svensen , christine collet",vldb,1994,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,2081_2243
0,index configuratoin in ojecQt-orienteL databases,elis bPIrtino,vldb j.,1994,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,644_2243
0,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,2131_2243
0,exact : an extensible approacV(to active Bobject-oriented databases,"arturo TjaiFme  ,osar díaz",vldb j.,1997,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,2494_2243
0,a cost model for cuFlstered object-oriened databases,"zhao-hui tang , jean-Nrobergruser ,\georges gardarin",vldb,1995,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,69_2243
0,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,783_2243
0,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,973_2243
0,"calibrating the query oPtimizer csot model^ of Tro-db , an obect-oriented federated database system","zhao-huit ang S fie sha ,'georges gardarin",vldb,1996,odefs : a file system interfaDe tI an object-oriented database,"narain h gehani , h^. v. jagadish@, wliliam d. roome",very large data bases,1994,892_2243
