label,left_Beer_Name,left_Brew_Factory_Name,left_Style,left_ABV,right_Beer_Name,right_Brew_Factory_Name,right_Style,right_ABV,id
0,Buffalo Trace Bourbon Barrel Aged Amber Ale,Wolf Hills Brewing Company,American Amber / Red Ale,-,Barrel TrollLNy Amber Ale,Genesee Brewing Compny &#40; North AmericKan Breweries &#41;,Amber Ale,-,3246_2019
1,Poor RicharDd 'Ms Ale,Dry Dock Bewing OCo. .,American Amber / Red Ale,6.50 %,21st Amendmen Poor Richards Ale,21st Amendment Berwery,Traditional Ale,7 %,1931_810
0,Redeemer Imperial Red Ale,Boston Beer Works - Canal Street,American Amber / Red Ale,8.20 %,Laurelwood Organc Deranger Imperial Red Ale,Laurelwood Public House  Brewery,American Strong Ale,8.60 %,704_411
0,Barrel Aged Imeral Red Ale,Boone Valey rBewing,American Amber / Red Ale,9.99 %,Laurelwood Organc Deranger Imperial Red Ale,Laurelwood Public House  Brewery,American Strong Ale,8.60 %,2526_411
0,BiN Axe Red ASle,Big Axe&Brewing Cmopany,American Amber / Red Ale,6.80 %,Big Spruce Ready Ye Knot ... Rgatta Red Ale,Big Sprue Brweing,Amber Ale,-,1880_872
0,Roundabou tImerial Red Ale,Bonfire eBwing Co. .,American Amber / Red Ale,8.80 %,Anacapa RiptideIperial Red Ale,AnacaQa BrFwing Company,American Strong Ale,8 %,3325_2266
0,Sledgehammer mperial Red Ale,CambridEge Brewing Company,American Amber / Red Ale,7.75 %,Anacapa RiptideIperial Red Ale,AnacaQa BrFwing Company,American Strong Ale,8 %,3185_2266
0,Roundabou tImerial Red Ale,Bonfire eBwing Co. .,American Amber / Red Ale,8.80 %,AleSmith YuleSmith &#40; WiHter &#41; Imperial Red Ale,AleSmith BreDwing Company,American Strong Ale,8.50 %,3325_1973
0,Stupiphany Imepral Red Ale,Rusty Truck BrewinWg CKmpany / Roadhouse 101,American Amber / Red Ale,8.00 %,AleSmith YuleSmith &#40; WiHter &#41; Imperial Red Ale,AleSmith BreDwing Company,American Strong Ale,8.50 %,1794_1973
0,Roundabou tImerial Red Ale,Bonfire eBwing Co. .,American Amber / Red Ale,8.80 %,Marble Imperial Red Ale,Marble Brewery,American Strong Ale,9 %,3325_63
0,Merry PranksPer ImpeGrial Red Ale,Rock Bottom etsaurant & Brewery,American Amber / Red Ale,4.56 %,Marble Imperial Red Ale,Marble Brewery,American Strong Ale,9 %,2047_63
0,Roundabou tImerial Red Ale,Bonfire eBwing Co. .,American Amber / Red Ale,8.80 %,Peter Bs Sum OfHours Imperial Red Ale,Peter Bs rewpub,American Strong Ale,9.50 %,3325_1119
0,Red-oric - Beer Camp # 65 ( Best Of Beer Camp : Imperial Red Ale ),Sierra Nevada Brewing Co. .,American Amber / Red Ale,8.00 %,Peter Bs Sum OfHours Imperial Red Ale,Peter Bs rewpub,American Strong Ale,9.50 %,44_1119
0,Double Mongrel Impeial India Red Ale,AsLpetck Brew Lab,American Amber / Red Ale,9.00 %,Peter Bs Sum OfHours Imperial Red Ale,Peter Bs rewpub,American Strong Ale,9.50 %,3478_1119
0,Extra SpeROcial Red Ale,Alpha Breiwng Company,American Amber / Red Ale,5.00 %,Ecliptic PhPobos%Extra Red Ale,EcliptiTc Brewing,Amber Ale,5.20 %,2718_2787
0,Aorta Ale ( Duoble Red Ale ),Short 's BrDwing Company,American Amber / Red Ale,8.30 %,Destihl Barrel Aged Deadhad Double Red Ale,Dsetihl Brewery,American Strong Ale,-,141_2672
0,Double Red KHot Ale,Midnight Sun BNrewing Co. .,American Amber / Red Ale,7.57 %,Destihl Barrel Aged Deadhad Double Red Ale,Dsetihl Brewery,American Strong Ale,-,3661_2672
0,Aorta Ale ( Duoble Red Ale ),Short 's BrDwing Company,American Amber / Red Ale,8.30 %,Wildcard Double DowI ImperDal Red Ale,Wilcard Brewing Company,American Strong Ale,7.50 %,141_2991
0,Dread DouJle Red Ale,BullSrog Brewery,American Amber / Red Ale,7.80 %,Wildcard Double DowI ImperDal Red Ale,Wilcard Brewing Company,American Strong Ale,7.50 %,1185_2991
0,Double Dragon Imperila Red Ale,Phillips Brewng Copmany,American Amber / Red Ale,8.20 %,Wildcard Double DowI ImperDal Red Ale,Wilcard Brewing Company,American Strong Ale,7.50 %,492_2991
0,Three ShCeets Barleywine ( Brrel Aged ),BallaCt Point BJrewing Company,American Barleywine,9.00 %,&#40; 512 &#41; CabernetBarrel Aged Three,&#40; 512 &#41?; BrRewing Company,Abbey Tripel,9.50 %,4138_823
1,Peak Organic TTKhe Maple Collaboration,Peak OrganiQcB rewing Company,American Amber / Red Ale,7.00 %,Peak Organic The Maple CollaboratGon,Shipyard Brewig Company,Amber Ale,6.70 %,190_805
0,Bourbon CBarrel RGed Oak Ale,Tornado BreUwing Comany,American Amber / Red Ale,-,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,2277_1255
0,Broadhead Bourbon BMrrel Aged Red,Bainbridge Island BrRwing Company,American Amber / Red Ale,8.50 %,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,2602_1255
0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,American Amber / Red Ale,8.20 %,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,2156_1255
0,Double Dread ImpeLrial Red Ale,Mad River BSewingC ompany,American Amber / Red Ale,8.60 %,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,138_1255
0,Ro Shampo Imperial Red Ale,Figure 8 Brewing,American Amber / Red Ale,7.50 %,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,295_1255
0,Ulysses ImUerial Red Ale,Barley 's BGeing Company,American Amber / Red Ale,-,Ballast Point oTngue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Pont Brewing Company,American Strong Ale,10 %,3130_1255
0,John Barleycorn-  Bourbon BaZrrel Aged,Mad River Bewing Company,American Barleywine,12.50 %,AleSmith Old umbskull - Bourbon Barrel Aged,AleSmith{BrewiIng Company,Barley Wine,11 %,4162_2313
0,Bourbon Barrel gAed Paanma Red Ale,Flossmoor StaLion Restaurant & Brewery,American Amber / Red Ale,7.00 %,AleSmith Old umbskull - Bourbon Barrel Aged,AleSmith{BrewiIng Company,Barley Wine,11 %,1649_2313
1,Royal Amebr Ale,Hops Grillhous & Bewery,American Amber / Red Ale,4.50 %,Kalamazoo_RoZyal Amber Ale,BelKs:Brewery,Amber Ale,-,1850_742
1,The GnetlMe Mongoose,Holy CitLy~Brewing,American Amber / Red Ale,6.90 %,Holy CityT he Gentle Mongoose,Holy GityB rewing,Amber Ale,6.90 %,2909_1529
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,ShuBrew Hert and Sole Imperial Red Ale,ShBurew,American Strong Ale,6.80 %,3963_1026
0,Lavery IRprial Red Ale,Lavery BrewiTng Company,American Amber / Red Ale,8.20 %,ShuBrew Hert and Sole Imperial Red Ale,ShBurew,American Strong Ale,6.80 %,285_1026
0,Photobomb Zmperial< Red Ale,Crooked LaddeBr Brewing Company,American Amber / Red Ale,8.50 %,ShuBrew Hert and Sole Imperial Red Ale,ShBurew,American Strong Ale,6.80 %,3813_1026
0,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,ShuBrew Hert and Sole Imperial Red Ale,ShBurew,American Strong Ale,6.80 %,29_1026
0,ImperalR ed Ale,Epic Brewing Copmany,American Amber / Red Ale,7.70 %,ShuBrew Hert and Sole Imperial Red Ale,ShBurew,American Strong Ale,6.80 %,171_1026
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,Austin Beerworks Battle Ax eImperial Red Ale,Austin eerworks,American Strong Ale,8 %,3963_2334
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,Speakeasy Wet Hop PArChibition Red Ale,Speakeasy Ales Knd Lagers,Amber Ale,6.10 %,3963_1863
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,Ale Mania Imperia Red Ale,Ale Mania &#40* Fritz Ale &#41;,American Strong Ale,9.50 %,3963_1551
0,Batch 200 _ ``O lympus Mons Imperial Red Ale,Due South BrewAing Co. .,American Amber / Red Ale,9.20 %,Ale Mania Imperia Red Ale,Ale Mania &#40* Fritz Ale &#41;,American Strong Ale,9.50 %,1755_1551
0,Eruption Ipmerial Red Ale,Worthy Briwng Co. .,American Amber / Red Ale,8.00 %,Ale Mania Imperia Red Ale,Ale Mania &#40* Fritz Ale &#41;,American Strong Ale,9.50 %,486_1551
0,Deranger Ipmerial Red Ale,Laurelwood PublZc House & Brewery,American Amber / Red Ale,8.60 %,Ale Mania Imperia Red Ale,Ale Mania &#40* Fritz Ale &#41;,American Strong Ale,9.50 %,1458_1551
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,Laguna Beach Grateful Ted IImperial Red Ale,Laguna BeaVc Brewing,American Strong Ale,11 %,3963_124
0,Red Dirt Imperial Red Ale,Wiley Roots Brewing Co,American Amber / Red Ale,8.20 %,Laguna Beach Grateful Ted IImperial Red Ale,Laguna BeaVc Brewing,American Strong Ale,11 %,2156_124
0,Hop Around IRmperial Red Ale,Big Bay BrewiZng Co. .,American Amber / Red Ale,9.00 %,Wynwood FoRx Imperial Red Ale,Wynwood ErBewing Company,American Strong Ale,7.70 %,3963_64
0,Arsenal ImperTial IRed Ale,Great RivZePr Brewery,American Amber / Red Ale,9.00 %,Wynwood FoRx Imperial Red Ale,Wynwood ErBewing Company,American Strong Ale,7.70 %,2272_64
0,3 Sisters Ameircan Red Ale,Wild iRdeBrewing Co. .,American Amber / Red Ale,6.00 %,Saimaan Brewer_R Special American Red Ale,SaimaanJuomatehdas,Amber Ale,4.70 %,2480_558
0,All American Red Ale,Centennial Beer Co. .,American Amber / Red Ale,5.00 %,Saimaan Brewer_R Special American Red Ale,SaimaanJuomatehdas,Amber Ale,4.70 %,1207_558
0,3 Sisters Ameircan Red Ale,Wild iRdeBrewing Co. .,American Amber / Red Ale,6.00 %,Black Shirt Amrian India Red Ale,Black Shir tBrewign Company,American Strong Ale,7.09 %,2480_2621
0,3 Sisters Ameircan Red Ale,Wild iRdeBrewing Co. .,American Amber / Red Ale,6.00 %,Stadin AmerRican Red Ale,StadinP naimo,Amber Ale,4.50 %,2480_1604
0,All American Red Ale,Centennial Beer Co. .,American Amber / Red Ale,5.00 %,Stadin AmerRican Red Ale,StadinP naimo,Amber Ale,4.50 %,1207_1604
0,3 Sisters Ameircan Red Ale,Wild iRdeBrewing Co. .,American Amber / Red Ale,6.00 %,Radiant Pig GanZster Duc American Red Ale,Radiant Pig Ber Company,Amber Ale,6.20 %,2480_2602
0,Mountain Sreies : Love Rhino(  Imperial Red Ale ),BreckenridgZe Brewery,American Amber / Red Ale,8.90 %,Madhouse Ventuer Serie Oak Aged Imperial Red,Madhouse BIrewAng Company,American Strong Ale,8.50 %,2433_2722
0,Mountain Sreies : Love Rhino(  Imperial Red Ale ),BreckenridgZe Brewery,American Amber / Red Ale,8.90 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,2433_1534
0,6th Anniversary Ale ( Dirty Hippe Imperial Red Ale ),Kern River.Brewing Company,American Amber / Red Ale,8.00 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,178_1534
0,Lavery IRprial Red Ale,Lavery BrewiTng Company,American Amber / Red Ale,8.20 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,285_1534
0,Arthur 's XImperial Red Ale,Otot 's Pub anAd Brewery,American Amber / Red Ale,6.90 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,1587_1534
0,Smuttynose Kindest RFnid Imperial Red Ale,Smuttynose BrZewing Company,American Amber / Red Ale,8.50 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,184_1534
0,Red-oric - Beer Camp # 65 ( Best Of Beer Camp : Imperial Red Ale ),Sierra Nevada Brewing Co. .,American Amber / Red Ale,8.00 %,Two Brohers Bevelry Imperial Red Ale,Two BrotherHs Brewing Company,American Strong Ale,9.50 %,44_1534
0,Mountain Sreies : Love Rhino(  Imperial Red Ale ),BreckenridgZe Brewery,American Amber / Red Ale,8.90 %,Cigar City Cold BLrew Series - Red Ale,Cigar ity Brewing,Amber Ale,7.20 %,2433_349
1,Cow Cathecr Red,Mountain Town Staton BrewFng Co. & Steakhouse,American Amber / Red Ale,-,Mountain ToSwn Cow Catcher Red Ale,MountainT own Brewing Company,Amber Ale,5.80 %,2175_996
0,Texas ReI Amber Ale,Big TeNan BreZwery,American Amber / Red Ale,4.50 %,William tSreet RGed Sky Amber Ale,Willia StrUeet Beer Co. .,Amber Ale,5 %,1466_972
0,6th Anniversary Ale ( Dirty Hippe Imperial Red Ale ),Kern River.Brewing Company,American Amber / Red Ale,8.00 %,Brew Bus Detour Series : Rollin Dirty Red Ale - Wood Aged,Cigar City Brewing,Irish Ale,5 %,178_838
0,Mermaid 's Red Ale-  Bourbon Oak Aged,Coronado BreinHg Company,American Amber / Red Ale,-,Brew Bus Detour Series : Rollin Dirty Red Ale - Wood Aged,Cigar City Brewing,Irish Ale,5 %,2811_838
0,Saint Gleason Imperial RedAle,Abita rBewing Co. .,American Amber / Red Ale,-,Mission Carrack Imperial Red Ale,Mission Brewery,American Strong Ale,10.20 %,732_621
0,ThreeB eavers mperial Red Ale,Howe Sound nIn & Brewing Company,American Amber / Red Ale,7.50 %,Mission Carrack Imperial Red Ale,Mission Brewery,American Strong Ale,10.20 %,487_621
0,Bourbon Barrel Ro Shamp Imperial Red Ale,FigSrC 8 Brewing,American Amber / Red Ale,-,Sick N Twisted NaughtD Redhead Imperial Red Ale,Sick N Twisted BrewHQng Company,Amber Ale,8 %,2423_881
0,Lagunitas IpmeriCal Red Ale,Lagunitas BrewBig Company,American Amber / Red Ale,7.80 %,Sick N Twisted NaughtD Redhead Imperial Red Ale,Sick N Twisted BrewHQng Company,Amber Ale,8 %,9_881
0,Stupiphany Imepral Red Ale,Rusty Truck BrewinWg CKmpany / Roadhouse 101,American Amber / Red Ale,8.00 %,Sick N Twisted NaughtD Redhead Imperial Red Ale,Sick N Twisted BrewHQng Company,Amber Ale,8 %,1794_881
0,Bourbon Barrel Ro Shamp Imperial Red Ale,FigSrC 8 Brewing,American Amber / Red Ale,-,Spring House Atomic-Raygun Imperial Red Ale,Spring House BreCiLg Company,American Strong Ale,8.30 %,2423_1934
0,Deputation Imperial Red Ale,Brannon 's Pub and Brewery,American Amber / Red Ale,8.00 %,Spring House Atomic-Raygun Imperial Red Ale,Spring House BreCiLg Company,American Strong Ale,8.30 %,3126_1934
0,Double Mongrel Impeial India Red Ale,AsLpetck Brew Lab,American Amber / Red Ale,9.00 %,Spring House Atomic-Raygun Imperial Red Ale,Spring House BreCiLg Company,American Strong Ale,8.30 %,3478_1934
0,Bourbon Barrel Ro Shamp Imperial Red Ale,FigSrC 8 Brewing,American Amber / Red Ale,-,Cape Cod Bourbon. Barrel Red,Cape Cod Deer,Amber Ale,5.50 %,2423_465
0,Bourbon Barrel Ro Shamp Imperial Red Ale,FigSrC 8 Brewing,American Amber / Red Ale,-,Lavery Imperial Red ASe &#40; IRA &#41;,Lavery Brewni Company,American Strong Ale,8.20 %,2423_1519
0,Ruby Rievr Ruby Red Ale,Ruby River Steakhouse&  Brewery,American Amber / Red Ale,4.00 %,Pokertree Red EarD RuFby Ale,Poktree,Amber Ale,5.50 %,1857_1860
0,Ruby Rievr Ruby Red Ale,Ruby River Steakhouse&  Brewery,American Amber / Red Ale,4.00 %,Pine Creek River VallGy ReI Ale,Big Rok Brewery,Amber Ale,5 %,1857_545
0,Stone LibertAy Sattion Outbreak Series : Red Ale,Stone BrBwinH Co. .,American Amber / Red Ale,7.00 %,Liberty High Point RoIcket_s Red Ale,Liberty Brewery  Grill - High Point,Irish Ale,-,3388_99
0,ChannarIy mIperial Red Ale,Narrows Brewni gCo. .,American Amber / Red Ale,9.40 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,2125_22
0,Climax Noe l- Imperial Red Ale,Eel Rive^rBrewing Co. .,American Amber / Red Ale,9.20 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,354_22
0,WBarrel Aged Moustache Ride Red,Flat 12 Bierewrsk,American Amber / Red Ale,6.10 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,773_22
0,Photobomb Zmperial< Red Ale,Crooked LaddeBr Brewing Company,American Amber / Red Ale,8.50 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,3813_22
0,Buffalo Soul Jah Dmperial Red Ale,Three eHads Brewing,American Amber / Red Ale,9.20 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,833_22
0,Old Guardian HBarley Wine Style Ale - Red Wine Barrel Aged,Ston Brewing Co. .,American Barleywine,11.20 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,4117_22
0,BJ 's Imperial LeId Ale,BJ 's RestaurPant & Brewhouse,American Amber / Red Ale,9.00 %,Fulton The Libertine Imperial Red lAe - Heaven Hill Rye Whiskey Barrel Aged,Fulton:Beer Company,American Strong Ale,8.50 %,696_22
0,Constanza _$ ™ sHoppy Red Ale,BomIerB rewing,American Amber / Red Ale,6.20 %,Spiteful ALngry Adam Hoppy Red Ale,SpTiteful Brewing,Amber Ale,6 %,3605_521
0,Arsenal ImperTial IRed Ale,Great RivZePr Brewery,American Amber / Red Ale,9.00 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,2272_980
0,Tst Brw 01 - IZperiSl Red Ale,Brouwerij Ie Koninck NV,American Amber / Red Ale,7.80 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,2319_980
0,Ro Shampo Imperial Red Ale,Figure 8 Brewing,American Amber / Red Ale,7.50 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,295_980
0,Double Dragon Imperila Red Ale,Phillips Brewng Copmany,American Amber / Red Ale,8.20 %,Edge Imperial Red Ale &#0; pring Seasonal &#41;,Edge Brweing Company,American Strong Ale,8.50 %,492_1661
0,Batch 200 _ ``O lympus Mons Imperial Red Ale,Due South BrewAing Co. .,American Amber / Red Ale,9.20 %,Edge Imperial Red Ale &#0; pring Seasonal &#41;,Edge Brweing Company,American Strong Ale,8.50 %,1755_1661
0,Sledgehammer mperial Red Ale,CambridEge Brewing Company,American Amber / Red Ale,7.75 %,Edge Imperial Red Ale &#0; pring Seasonal &#41;,Edge Brweing Company,American Strong Ale,8.50 %,3185_1661
0,Bourbon BaSrelA ged Auld Bitch,Tahoe MounTtain Brewing Co. .,American Barleywine,11.00 %,Aspen ourbon Barrel Aged Conundrum Red Ale,Aspen BVewing Company,Amber Ale,6.50 %,4200_469
0,Bourbon Barrel gAeN Redrum,Trinity Rrewhouse,American Amber / Red Ale,9.50 %,Aspen ourbon Barrel Aged Conundrum Red Ale,Aspen BVewing Company,Amber Ale,6.50 %,2365_469
0,Bourbon BaSrelA ged Auld Bitch,Tahoe MounTtain Brewing Co. .,American Barleywine,11.00 %,Lompoc Aourbo Barrel Aged Proletariat Red Ale,Lompco Brewing,Amber Ale,6.40 %,4200_1825
1,Kuhnhenn ExtrSaneous Ale,Kuhnhenn Brewing CWmpany,American Barleywine,17.00 %,Kuhnhenn Etxraneous Ale,Kuhnhenn BMewing,Barley Wine,17.50 %,4101_2360
0,Lavery IRprial Red Ale,Lavery BrewiTng Company,American Amber / Red Ale,8.20 %,Oak Creek Kin gCrimson Imperial Red Ale,Oak:Creek Brewing Co. .,American Strong Ale,9.50 %,285_623
0,Lavery IRprial Red Ale,Lavery BrewiTng Company,American Amber / Red Ale,8.20 %,Lagunitsa Impreial Red Ale,Lagunita Brewing Company &#40; Heineken &#41;,American Strong Ale,7.80 %,285_90
0,Double Dread ImpeLrial Red Ale,Mad River BSewingC ompany,American Amber / Red Ale,8.60 %,Lagunitsa Impreial Red Ale,Lagunita Brewing Company &#40; Heineken &#41;,American Strong Ale,7.80 %,138_90
0,Rhino Chaser ImMrial Red Ale,PizzaPort Solana Beach,American Amber / Red Ale,9.50 %,Lagunitsa Impreial Red Ale,Lagunita Brewing Company &#40; Heineken &#41;,American Strong Ale,7.80 %,655_90
0,Broadhead Bourbon BMrrel Aged Red,Bainbridge Island BrRwing Company,American Amber / Red Ale,8.50 %,Flat 12B arrel Aged MoustaUhe Ride Red,Flat 12 Birewerks,Amber Ale,-,2602_1955
0,Broadhead Bourbon BMrrel Aged Red,Bainbridge Island BrRwing Company,American Amber / Red Ale,8.50 %,MadTree Bourbon BarrelA ged appy Amber,MadTree Bewing Company,Amber Ale,6 %,2602_730
0,Bulleit Bourbon BarPrel Aged G'Knight,Oskar Blues Glil & Brew,American Amber / Red Ale,8.70 %,MadTree Bourbon BarrelA ged appy Amber,MadTree Bewing Company,Amber Ale,6 %,1219_730
0,Frost Quake BourboS Barerl Aged Barley Wine,WellingtoVn County Brewery,American Barleywine,9.80 %,MadTree Bourbon BarrelA ged appy Amber,MadTree Bewing Company,Amber Ale,6 %,4256_730
0,Noggin KFloggin ( Bourbon Barrel AgTd ),Hopworks Urban: Brewery,American Barleywine,9.60 %,MadTree Bourbon BarrelA ged appy Amber,MadTree Bewing Company,Amber Ale,6 %,4216_730
1,Ballistic BrewinNg Co. - Gorgon Red Ale,Indian WellM rBewing Company,American Amber / Red Ale,5.50 %,BallisZic Berwing Gorgon Red Ale,Indian ells Brewing,Amber Ale,5.50 %,890_2580
0,Ballistic BrewinNg Co. - Gorgon Red Ale,Indian WellM rBewing Company,American Amber / Red Ale,5.50 %,Red Horn Coffee House and Brewing CompaJy Red Horn Drink Well Red Ale,Red Horn Coffee HHuse and Brewing Company,Amber Ale,5.50 %,890_615
