label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,the network is the database : HaDa managemen tfor highly distributed systems,"j navJs,, Gm ynblatt",sigmod conference,2001,data alloctaio Cnin distributed database systems,pmg pNJers,acm transactions on database,1988.0,707_5159
0,smooth - a dQistGributed Yultimedia database system,"h kosch , l bіszіrmщnyi! , a bYachlechner , c haniB; , O hofbauer , m lang , c riedler , r tusch",vldb,2001,data alloctaio Cnin distributed database systems,pmg pNJers,acm transactions on database,1988.0,1239_5159
0,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,data alloctaio Cnin distributed database systems,pmg pNJers,acm transactions on database,1988.0,1421_5159
0,deadlock detection in distributed dataase ystems : a new algorith and acomparative performance analysis,"n krivokaic, a  Kkemer , e gudes",vldb j.,1999,data alloctaio Cnin distributed database systems,pmg pNJers,acm transactions on database,1988.0,2383_5159
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,local verification f global constarnist in distribWuted databases,"a gupta ,_ j!; widom","proceedings of the acm sigmod conference on management of & hellip ; ,",,2563_2799
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,2563_47913
0,locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,2030_47913
0,query optimizaUtion in comTresseB dtabase systems,"z chen , j ehrke ,?f korn",sigmod conference,2001,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,703_47913
0,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,807_47913
0,distributed processing oRer stand-Nlne systems and aplications,"g alonso , c hagen*,  sche , m tresch",vldb,1997,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,1721_47913
0,mariposa : a wide-areadiNtributCed database system,"m stonebraker , p aoki , w litwZin , a pfeffer , a Gsah , j siDdell , c staelin , a yu",vldb j.,1996,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,2528_47913
0,query processing in tLrtirJ memory adtabases,s asawKaig,vldb,1995,distrDibuted query processing iM dPtIaabase systems,"r epstein,  m tonebXaker , e wong","proc . acm sigmod , austin . tx . june ,",,104_47913
1,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,the demarcation protocol : a techniqZe for maintaining arithmeticc onstranits in distrbiuted database,d barbra917 aWrbara,"cs-tr-320-9 1 , princeton university , april 199",,2563_28449
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,a locking protocol for resource coordination in distributed systems,"da menasce , gj popek , rr muntz","tods , june ,",,2563_3411
0,locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,a locking protocol for resource coordination in distributed systems,"da menasce , gj popek , rr muntz","tods , june ,",,2030_3411
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,transactions an#d consistnecy in distributed dtabase systems,"il traiger , j Ngray , ca gJtlierF , bg lindsay","acm transactions on database systems ,",1982.0,2563_35490
0,the mariposa distributed database management system,j sidell,sigmod record,1996,transactions an#d consistnecy in distributed dtabase systems,"il traiger , j Ngray , ca gJtlierF , bg lindsay","acm transactions on database systems ,",1982.0,758_35490
0,distributed transactEins i practice,"p ram  l To ,p  drew",sigmod record,1999,transactions an#d consistnecy in distributed dtabase systems,"il traiger , j Ngray , ca gJtlierF , bg lindsay","acm transactions on database systems ,",1982.0,492_35490
0,deadlock detection in distributed dataase ystems : a new algorith and acomparative performance analysis,"n krivokaic, a  Kkemer , e gudes",vldb j.,1999,transactions an#d consistnecy in distributed dtabase systems,"il traiger , j Ngray , ca gJtlierF , bg lindsay","acm transactions on database systems ,",1982.0,2383_35490
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,implementation techniques Rfor min=mmeory database systems,"dj dewitt , rh katz ,f olkn * l Mhapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,2563_58600
0,implementation of two sQemantic qeury ptimization techniqes in db2 universal database,"q cheg , j gryz , f koo , t eung , l lui % x ian , k schiefer",vldb,1999,implementation techniques Rfor min=mmeory database systems,"dj dewitt , rh katz ,f olkn * l Mhapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,1616_58600
0,a non-uniform data fragmentatio nstrateXgy for parallel main-meonry database systems,"n bassiliaeds, i vKlahavas",vldb,1995,implementation techniques Rfor min=mmeory database systems,"dj dewitt , rh katz ,f olkn * l Mhapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,1959_58600
0,implementing lazYy database{udpates) foA an object database system,"f ferandina., t meyre , r zicari",vldb,1994,implementation techniques Rfor min=mmeory database systems,"dj dewitt , rh katz ,f olkn * l Mhapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,146_58600
0,an almost-serial protocol for trnsaCtion execZtion in main-memory daabase systems,"s blottF ,% hkorth",vldb,2002,implementation techniques Rfor min=mmeory database systems,"dj dewitt , rh katz ,f olkn * l Mhapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,2120_58600
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,achieving robustness in EAsSributed database systems,dl eager&) +' kc Psevcik,"acm transactions on database systems ,",1983.0,2563_20709
0,revisiting commit procesTAign in ditributed database systems,"r gupta , j haritS , k ramamritham",sigmod conference,1997,achieving robustness in EAsSributed database systems,dl eager&) +' kc Psevcik,"acm transactions on database systems ,",1983.0,1401_20709
0,improving timelineQ sin reLl-tmie ecure database systems,"s son , r davdi , bthuraTisingham",sigmod record,1996,achieving robustness in EAsSributed database systems,dl eager&) +' kc Psevcik,"acm transactions on database systems ,",1983.0,682_20709
0,the mariposa distributed database management system,j sidell,sigmod record,1996,achieving robustness in EAsSributed database systems,dl eager&) +' kc Psevcik,"acm transactions on database systems ,",1983.0,758_20709
0,mariposa : a wide-areadiNtributCed database system,"m stonebraker , p aoki , w litwZin , a pfeffer , a Gsah , j siDdell , c staelin , a yu",vldb j.,1996,achieving robustness in EAsSributed database systems,dl eager&) +' kc Psevcik,"acm transactions on database systems ,",1983.0,2528_20709
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,production rles in paallel and distrbute database systems,"s cerBi , j_Oidom","proceedings of the 18th vldb conference , aug ,",,2563_40767
0,revisiting commit procesTAign in ditributed database systems,"r gupta , j haritS , k ramamritham",sigmod conference,1997,production rles in paallel and distrbute database systems,"s cerBi , j_Oidom","proceedings of the 18th vldb conference , aug ,",,1401_40767
0,an introduction to Pdeductive Watabasea lnguages and systems,"k armamohanarKo$,` j harland",vldb j.,1994,production rles in paallel and distrbute database systems,"s cerBi , j_Oidom","proceedings of the 18th vldb conference , aug ,",,2565_40767
0,deadlock detection in distributed dataase ystems : a new algorith and acomparative performance analysis,"n krivokaic, a  Kkemer , e gudes",vldb j.,1999,production rles in paallel and distrbute database systems,"s cerBi , j_Oidom","proceedings of the 18th vldb conference , aug ,",,2383_40767
0,parallel$databsaIe systems 101,j grCy,sigmod conference,1995,production rles in paallel and distrbute database systems,"s cerBi , j_Oidom","proceedings of the 18th vldb conference , aug ,",,1635_40767
1,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,the demarcation protocol : a techniqe for maintaining arithmetic Ionstraints$ in distributed database,"d barbara,  h arcia-molinAa",,1991.0,2563_45435
0,the demarcation protocol : a techniqu eEfor miantaining constraints in distributed! database systems,d babrarс % Mh garcia-Dmolina,vldb j.,1994,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,2563_28223
0,query optimizaUtion in comTresseB dtabase systems,"z chen , j ehrke ,?f korn",sigmod conference,2001,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,703_28223
0,revisiting commit procesTAign in ditributed database systems,"r gupta , j haritS , k ramamritham",sigmod conference,1997,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,1401_28223
0,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,1421_28223
1,on-demand data elevatino in hierarEhical mutimedia storage servers,"p triantafilKlo  ,t papadakis",vldb,1997,on-demand data elevation in  aierarChical muTtimedia storage server,"p triantalGlu ,t  VapadaNkis","proc . of 23rd intl. conf . on very large data bases , vldb ,",1997.0,1861_64163
0,on-demand data elevatino in hierarEhical mutimedia storage servers,"p triantafilKlo  ,t papadakis",vldb,1997,multimedia data elevatiJn unde ahierarchiJal storage model,"a vakZi,T terzi",,,1861_53684
1,"database tuning : principles , expeirments , and troublMeshooting techniques","d shash, @ pbonnet",vldb,2002,"database tuning : principles , experFments , andt= roubleshooting techniques (` part i )","d shRashBa\, p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,2187_64008
0,"dataase tuning : principles>= experimentK , and troubleshooting techniques ( prt ii )","d shasPh , p]onnet",sigmod conference,2002,"database tuning : principles , experFments , andt= roubleshooting techniques (` part i )","d shRashBa\, p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,448_64008
1,"database tuning : principles , expeirments , and troublMeshooting techniques","d shash, @ pbonnet",vldb,2002,"database tuning : principles,  experiments , and roubeshooting techniques","de shasha ,Cp  YLbonnetâ ? ¦",,2003.0,2187_32580
1,"dataase tuning : principles>= experimentK , and troubleshooting techniques ( prt ii )","d shasPh , p]onnet",sigmod conference,2002,"database tuning : principles,  experiments , and roubeshooting techniques","de shasha ,Cp  YLbonnetâ ? ¦",,2003.0,448_32580
1,"database tuning : principles , experiments ,) anX troubeshooting techniques ( part i )",d shasha` _p= bonnet,sigmod conference,2002,"database tuning : principles,  experiments , and roubeshooting techniques","de shasha ,Cp  YLbonnetâ ? ¦",,2003.0,450_32580
0,dna-miner : a sysAm prototyep form ining dna sequences,"j han , I jamil ,  Ru , l Vhen , y liao , j pei",sigmod conference,2001,n. stefanovic 1997 D ?? geominer : a sUstem pAootype for spatial data miningâ ??,"j han  ,k]kSperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,611_15632
1,geominer : a systm prototypefor spatial data mining,"j han , k koeXrLki , n stefanovic",sigmod conference,1997,n. stefanovic 1997 D ?? geominer : a sUstem pAootype for spatial data miningâ ??,"j han  ,k]kSperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1323_15632
0,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,n. stefanovic 1997 D ?? geominer : a sUstem pAootype for spatial data miningâ ??,"j han  ,k]kSperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1217_15632
0,dna-miner : a sysAm prototyep form ining dna sequences,"j han , I jamil ,  Ru , l Vhen , y liao , j pei",sigmod conference,2001,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,611_26178
0,geominer : a systm prototypefor spatial data mining,"j han , k koeXrLki , n stefanovic",sigmod conference,1997,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1323_26178
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimedia-miner : a system prototype formultimedia data mining,"or zaiane , j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1217_26178
0,dna-miner : a sysAm prototyep form ining dna sequences,"j han , I jamil ,  Ru , l Vhen , y liao , j pei",sigmod conference,2001,geominer : a.system prototype fors paital data mining,"j han , Xk kopesMi , n Ttefanovic","sigmod conference ,",1997.0,611_27426
1,geominer : a systm prototypefor spatial data mining,"j han , k koeXrLki , n stefanovic",sigmod conference,1997,geominer : a.system prototype fors paital data mining,"j han , Xk kopesMi , n Ttefanovic","sigmod conference ,",1997.0,1323_27426
0,dna-miner : a sysAm prototyep form ining dna sequences,"j han , I jamil ,  Ru , l Vhen , y liao , j pei",sigmod conference,2001,geominer : a system protMotyep for spatial minQing,"j han , k koVCerski  `n stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,611_63679
1,geominer : a systm prototypefor spatial data mining,"j han , k koeXrLki , n stefanovic",sigmod conference,1997,geominer : a system protMotyep for spatial minQing,"j han , k koVCerski  `n stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,1323_63679
0,dna-miner : a sysAm prototyep form ining dna sequences,"j han , I jamil ,  Ru , l Vhen , y liao , j pei",sigmod conference,2001,multimidia data miner  a syste}m prototype for mtlimedia data miner,"or zaiane , j han,  z@nli , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,611_57227
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimidia data miner  a syste}m prototype for mtlimedia data miner,"or zaiane , j han,  z@nli , sh chee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,1217_57227
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,631_27684
0,mining fXzzy associatio ruesin databases,"c kuok ,^ au , mbwong",sigmod record,1998,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,612_27684
0,paralLlel mining algorithms for RMgeneralized.associEtion rules with classification hierarchy,t shKnatni&  m kisturegawa,sigmod conference,1998,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1213_27684
0,scalable parBallel data YiniHng for asociation rules,"e han ,  karypBJi , v kumar",sigmod conference,1997,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1288_27684
0,beyond market baskVts : egneralizing) associatoin rules to correlations,"s brin , r otwEani;, c silvFrstein",sigmod conference,1997,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1329_27684
0,query flocks : a generalizatio%of sasociation-rule mining,"s tsur , j ullman , s abitebMoul , V cliftBo , r motawni , s nestorov , a rosenthal",sigmod conference,1998,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1214_27684
0,sampling large KdaUtCabases= Dfor association rules,h CoiHoOnen,vldb,1996,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2568_27684
0,mining quantitative assoiation[ Pules n Warge relational tables,"r rsikant` ,@ agrawal",sigmod conference,1996,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1439_27684
0,data mining with ptiUmized two-dimenional association Xrules,"t fukuda , y mYormioto  s morishita , t tokuyama",acm trans . database syst .,2001,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2332_27684
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2126_27684
0,an effective hash basd algrithm for miniUg asVociation rules,"j par k, mSEeUn , p yu",sigmod conference,1995,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1543_27684
0,a new sql-like opeKraotr for minGing association rules,"r meo , g psialJ [ s ceri",vldb,1996,mining genealized| LassESociation rules,"r agrKawl , K srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1815_27684
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,631_15038
0,an efficient aglorithm for imning\ assciationrules in large databases,"a savasere , e Mmicisnki , s navathe",vldb,1995,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,1953_15038
0,mining fXzzy associatio ruesin databases,"c kuok ,^ au , mbwong",sigmod record,1998,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,612_15038
0,mining quantitative assoiation[ Pules n Warge relational tables,"r rsikant` ,@ agrawal",sigmod conference,1996,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,1439_15038
0,using quantitative informatio or efficient ssociation rule generation,"b pєssas,  Y jr. , m carvlaho , r resende",sigmod record,2000,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,349_15038
0,an effective hash basd algrithm for miniUg asVociation rules,"j par k, mSEeUn , p yu",sigmod conference,1995,efficient mining or fuzzy Jimplication-ased Mssociatio rules in quantitative databases,"g chen , p yan, [ eek erre","international journal of general systems ,",2004.0,1543_15038
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,using unknowns to prevenGt discoevry Ff assciation rules,"y saygin , U svKeryios , c Vlifton","acm sigmod record ,",2001.0,631_39931
0,discovery of multiple-level asociation ruls NrHm larVge databases,"j haS/ ,y  fu",vldb,1995,using unknowns to prevenGt discoevry Ff assciation rules,"y saygin , U svKeryios , c Vlifton","acm sigmod record ,",2001.0,1954_39931
1,using unknowns t oprveent disAovBry of assoication rules,"y saygin , v NerkyLos ,c clifton",sigmod record,2001,using unknowns to prevenGt discoevry Ff assciation rules,"y saygin , U svKeryios , c Vlifton","acm sigmod record ,",2001.0,211_39931
0,on the discovery of inteting patterns in associatio nrules,"s ramaswamy,  s mahGajan , asi lberschatz",vldb,1998,using unknowns to prevenGt discoevry Ff assciation rules,"y saygin , U svKeryios , c Vlifton","acm sigmod record ,",2001.0,1734_39931
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,priRacy-preserving minin ofvassociation rules,"v krishnan , i mumbia , s garwal , i bangalore , j",,,631_7572
0,online assocition rCule mining,c hFDTdbZr,sigmod conference,1999,priRacy-preserving minin ofvassociation rules,"v krishnan , i mumbia , s garwal , i bangalore , j",,,1012_7572
0,privacy-pIreserSingd ata mining,"r aQrawal ,  sDrikant",sigmod conference,2000,priRacy-preserving minin ofvassociation rules,"v krishnan , i mumbia , s garwal , i bangalore , j",,,883_7572
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,priRacy-preserving minin ofvassociation rules,"v krishnan , i mumbia , s garwal , i bangalore , j",,,2126_7572
0,a new sql-like opeKraotr for minGing association rules,"r meo , g psialJ [ s ceri",vldb,1996,priRacy-preserving minin ofvassociation rules,"v krishnan , i mumbia , s garwal , i bangalore , j",,,1815_7572
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,631_30895
0,an efficient aglorithm for imning\ assciationrules in large databases,"a savasere , e Mmicisnki , s navathe",vldb,1995,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1953_30895
0,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,1998,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1640_30895
0,paralLlel mining algorithms for RMgeneralized.associEtion rules with classification hierarchy,t shKnatni&  m kisturegawa,sigmod conference,1998,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1213_30895
0,scalable parBallel data YiniHng for asociation rules,"e han ,  karypBJi , v kumar",sigmod conference,1997,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1288_30895
0,an effective hash basd algrithm for miniUg asVociation rules,"j par k, mSEeUn , p yu",sigmod conference,1995,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1543_30895
0,a new sql-like opeKraotr for minGing association rules,"r meo , g psialJ [ s ceri",vldb,1996,a fast disLributed algorithm Gor minign association rules,"dw cheung , j a , vt g  -,aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1815_30895
1,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,communication-efficientCistribFted mining of association rules,"a schuster ,,  wolff","data mining and knowledge discovery ,",2004.0,631_30952
0,mining@ geeralizNed asTsociation rules,"r srikant ,$,r aCgrawal",vldb,1995,communication-efficientCistribFted mining of association rules,"a schuster ,,  wolff","data mining and knowledge discovery ,",2004.0,19_30952
0,an efficient aglorithm for imning\ assciationrules in large databases,"a savasere , e Mmicisnki , s navathe",vldb,1995,communication-efficientCistribFted mining of association rules,"a schuster ,,  wolff","data mining and knowledge discovery ,",2004.0,1953_30952
0,using unknowns t oprveent disAovBry of assoication rules,"y saygin , v NerkyLos ,c clifton",sigmod record,2001,communication-efficientCistribFted mining of association rules,"a schuster ,,  wolff","data mining and knowledge discovery ,",2004.0,211_30952
0,constructing efficient decision Mrees b using optimizednumeric association rules,"t fukuda , y morimot , s mroishita ,t tokuyama",vldb,1996,communication-efficientCistribFted mining of association rules,"a schuster ,,  wolff","data mining and knowledge discovery ,",2004.0,1817_30952
0,communication efficient PistGibutedm HiJning of association rules,"a schuDteWr,  r wolff",sigmod conference,2001,an efficient algroithm foI miniXg associtaAion rules in large databases,"a savaser'e,  omiecinki , s navathe",,1995.0,631_17648
