id,title,manufacturer,price
142,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates,
143,adobe acrobat dRistiler svr v6-cd linux u/u 42050142 ),adobes ystems,
144,backup exec netawre open file v9 .2 e/O full package product,verXUtas,695.0
145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99
146,microsoft mappoint 008 standard edition,microoft,299.0
147,red hat entprse linux as 3 amd rhf0211us ),red hat software,
148,ca arcserve bkup r11 .1 / nw stor area netw ( san ) opt prod only,computer associates,
149,enterasys vpn & firewall code upgrade xsr-18xx-vpn-fw ),cabletron systems,1928.07
150,suretrak project manager 3.0,primavera systems,499.0
151,vrs4 .0 plus scsi workgroup scanning 5 & 6,fujitsu imaging,
152,pdf create ! 4.0 retail,nuance-communications-inc .,49.99
153,upgrade 3 for exceed 2007 1u,humSingbird cmomunications,
154,cisco 3745 ser Riosent cd374-esk9 = ),cisco sytems/ enterprise,2814.33
155,softgrid cal for ts 4.1 english pm 20 user cal,micosoft,
156,details 3.0,aec software,304.99
157,adobe photoshop elements 4.0 plus adobe premiere elements2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe ystems inc,
158,photo objects 150 000 for macintosh,nova development,49.99
159,insight pwr mg@no media 1ltu,hewlett packJard,
160,fontwre pro +,informtaics,
161,gods : lands of infinity special edition,strategy first,29.99
162,icopydvds2 ultra by digital wunders,global-marketing-partners,89.99
163,hallmark blank greeting cards halW-fold maVtte premium 20 count,novad evKlopment,12.99
164,sea scene : living underwater wrlds ( jewel case ),valuHsoft,9.99
165,hp storageworks secure path for windows workrgoup edition v. 4.0 c license 213076-b26 ),hewletM packard,
166,equilibrium debabelizer po 6.0 1 user,equilKibrium,599.99
167,prosoft tuneteKh for ipod ( mac ),prosotf engineering,74.99
168,autodesk discreeI combustion 4 windows ),aPutdesk,
169,reel deal casino: quest,phOntom efx,19.99
170,espro + interpretair s/w,fluke networks,5750.6
171,microsoft licenses word mac 10.00 engg ovt ( d4800369 ),micrsof tlicenses,349.83
172,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,computer associates,
173,netmanage rumba web to host as400 ed v4 .2 910620-000 ),netmanage,
174,1pk internet se ste 2007 oem,cao em,
175,diskeeper 2007 profeZssional single lic pack,diskeepeI orporation,79.21
176,instant immersion japanese ( audio book ),topics entertainment,
177,world ofwarcraft 60 day pr-epaid time card,blizzrd enetrtainment,29.99
178,smart steps 4th grade,dorling-kindersley-multimedia - ( dk ),29.95
179,ca arcserve bkup r11 .5 win dro sp1 prod only,computer associates,
180,textbridgLe pro 11,nuance-comunications-inc .,79.99
181,emedia roc kgXuitar method,eedia,39.99
182,home bartending 101 shooters,arc-media-inc .,19.95
183,jumpstart reading with karaoke,knowledge adventure,29.99
184,crystal reports xi developer,business objects,595.0
185,iremember digital scrapbooking 2.0,intriguing development,39.95
186,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99
187,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe,9104.19
188,tomb raieKr : legend,eidoBs Cinteractive,19.99
189,upgrade delphi 2006 pro named fr delphi v3-2005 pro cd,borland international,
190,isi researchsoft reference manager 11 single user,isi researchsoft,299.99
191,high availability requires two livesecurity firesboxes,watchguard technologies inc,1995.0
192,buku karkuro,topware interactive,19.99
193,backup exec 10dwin adv disk v10 .1 lic only ( e180518 ),symantec cJorpMration .,983.34
194,procurve manQger plu supgrade -,hewlttp ackard,
195,world of wCarcraft,blizzadrentertainment,19.99
196,world of warcraft pc,vivendi,35.7
197,sonicwall global vnp client license 01-ssc-5310 ),sonic systCms inc. .,
198,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99
199,netmanage upg rumba unix)-hp edition/level 902453-007-c ),netmaHnage,
200,upg serverlok for solaris gold,watchguard teOchSologies inc,
201,backup exec netware remote agt win/netwar esvr v9 .2 e/g,veritYas,295.0
202,the computrace lojack for laptops computer tracking and loss control solution by,lenovo,
203,lotus dev . mqseries link for r/3-v 1.2 cd sol 04l1671 ),lotus development corp,
204,cisco ios enterprise serBviCces complete package cd28-esk9 = ),ciscos ystems enterprise,
205,nortel contivity statefu lfirewall license standard 1 switch,notel,
206,hp data protector exp bu svr cmp upgrade ltu,hewlett packard,
207,crystal reports 11 professional full product french,business objects,909.66
208,waspb ar code wasp bar code labeler Bcomplete package 3 users std cd -,wasp technoXlogies,
209,ibm rational clearcase lt v. 6.0.0 media vol passport passport adva,ibm,
210,upgrade terminal emulation software 2006 with media 1u,esker,
211,microsoft entertainment pack ce,microsoft,49.5
212,diskeeper 2007 pOo preimer 10-lic pack,diskeeperc ororation,1372.21
213,netmanage rumba web as/400 edition 910523-002 ),netmanage,
214,watchguard 1yr subCs firebox x5 webbRocker wg017196 ),watchguard techloogies inc,159.9
215,netmanage rumba web to hosOt as1400 ed v4 .2 910623-000 ),netmanage,
216,adobe illustrator cs3` ugprade from freehand [ mac ],aodSbe,199.0
217,cisco syst . minor release :requires existing cww-6 .1 - win-mr ),cisco system senterprise,
218,microsoft upg win small business svr cal t74-01215 ),microsEft^corporation,330.14
219,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,
220,mobileinventory Ldditional mobile license,wasp tehcnoKogies,
221,watchguard license wg vpn upgrade from 4 to 10 ( wg4110 ),watchguard license,2098.55
222,pinnacle studio plus titanium edition v10 .5,pinnacle,69.99
223,symantec client security 3.1 with grouGpware protection business pack 50 user,smyKntec,3732.0
224,netmanage rumbaweb as/400 edition 910584-001 ),netmanaMge,
225,microsoft powrepoint 0204 ( mac ),micrsooft,229.99
226,refviz v2 mIa single user,isi<researchsoft,299.95
227,e frontier manga studio debut 3.0 ( single user ),curious labs inc.,49.99
228,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59
229,vcomm sMstem suite professional 7,avnaqeust,49.95
230,ca arcserve bkup r11 .5 win svrless bkup opt sp1 - prod only,computer associates,
231,red hat enterprise linux ws v. 4 update 4 license 1(workstation rl296aa ),hewlet tpacEard,
232,printshop home & office labels,broderbund,19.95
233,photo explosio deluxe 3.0,noMva deevlopment,49.99
234,ntrack anti-teft by synet electronics,global marSeting partners,
235,pdf converter professional v4 english,nuance communications inc.,99.99
236,readiris pro 11,global marketing partners,129.99
237,persoft upg smarterm office v12 .1 73098 ),perKsoft,
238,ca brightstor arcserve backup r11 .5 for enterprise oStion for advantage ingres for,comptue associates,
239,designcad v- 17,iMmsi,29.95
240,lotus dev . ws bus int monitor v4.2.4-muEti plat mp eng af04mna ),lotus deveopmen corp,
241,left behind :iluina edition,tyndal|e house,29.99
242,lotus dev . ibm db2 net search extender Sv. 8.2 media bb0kyna ),lotus Vdeelopment corp,
243,money premium 2007 win32 eng na mini box us only cd,microsoft,118.46
244,microsoft visual studio team edition for software developers 20095 with msdn premium,miFcroCoft,5479.0
245,dora the explorer -: dora 's world adventures,actQviision,19.99
246,microsoft licenses isa server lic/saolp c ( e8400294 ),microsofT ilcenses,3210.4
247,netmanage onwebweb-to-host v. 5.1 upgraSde license 910443-004 ),netmnaNge,
248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,
249,scansoft paperport 11 5 user license,nuance communications inc.,474.99
250,adobe after effJcts:professional 7.0,adBoe,999.0
251,microsoft crm small business e dcal 3.0 license pack usLer cal,microsoftsoftware,9929.0
252,stompsoft rCegiBstry repair,stomsotf inc.,29.99
253,filemaker mobile 8 fWr plm os and pocket pc,fiemaker,69.0
254,watchguard moible useR vpn 5 user bundle wg3605 ),watchguard technologies inc,
255,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66
256,hallmark card studio 2005 deluxe,sierra home,49.99
257,ca brightstor arcserve bacOup 1r1 .5 for enterprise option for advantage ingres for,compRter asscoiates,
258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0
259,library epasion option-upg,novastor Ycorporation,
260,cisco 2600xm ser ios ip(/fw/ids cd26xm-ch = ),cisco sstmes enterprise,
261,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,
262,hp sp linux we 50 licd/c 3.0 c t3586a ),hewlett-pacard - (c onsumables ),
263,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,
264,adobe photoshop cs3 extended [ mac ],adobe,999.0
265,adobe indesign cs3 [ mac ],adobe,699.0
266,intervYideo Sdvd copy 5 platinum,coReZl,49.99
267,adobe photoshop elements 5.0 / pemier elGements 3.0 [ lb ],adoOXbe,149.99
268,world of rainbow fish,global-software-publishing,19.99
269,microsoft pubilsher with digital imaging 2003 [ old version ],micoHsoft,209.99
270,adobe acrobat 7.0 professional,adobe,449.99
271,microsoft office small business 2007,microsoft software,735.33
272,adobe audition 2.0,adobe,349.0
273,quickbooks credit card processing kit 3.0,intuit,39.95
274,instant immesrion italian 2.0,topics enterainment,29.99
275,easy drums ' jewel case ),arcemdia,9.99
276,instant immesion33 languages,topics entertainHment,49.99
277,super solvers spellbound ! ! school edition for mac,learning company,49.95
278,snap ! 1 001 letters ( jewel case ),topics entertainment,19.95
279,the printshop 20,broderbund,29.99
280,startopia,eidos interactive,39.95
281,easy home masage dvd,selectmedia etnertainment,19.95
282,elementary success delux 206 ( dw dvd ),topics enTrtainment,49.99
283,tonka tonw ( jewel: case ),atai,9.99
284,sibelius 5 edutional edition,sibelius-softwaer-ltd .,329.0
285,weekly reader prepring for kindergarten,fogware pFublishing,19.99
286,my maillst & addressbook,mysoftWare company,19.95
287,sibelius 5 VrofessioYnal edition,sibelius-osftare-ltd .,599.0
288,tonka search & rescue 2,infogrames,
289,professional trainig for evgas 7 and dvd architect 4 sw,sony-pictures-digitKl-entertinment,249.95
290,talk now ! lear ndutch,eurotalk/ inQteractive,29.95
291,wacky birO hunter,selectsof publishing,19.95
292,namco museum 50th anniversary collection,namco video games,19.99
293,treasure galaxy 5-user lab packf or mac,learning{cmopany,149.95
294,dk rainbowfish most beautiful fish,dZk,9.99
295,madeline rainy day activities,encore software,19.95
296,mighty math number heroes,edmark,29.95
297,superstart ! sciInce arcade,selectsoft pMblishing,24.95
298,state standards grade 6,topics entertainment,29.95
299,wacky farm,casual arcade,19.95
300,police quest cNmpilation,vivenWi games,19.99
301,broderbund printmaster platinum 16.0,encore software,39.99
302,encyclopedia britannica profiles : dinosaurs ( jewel case ),atari,9.99
303,real arcade : adventure inlay,activision,29.95
304,fisher-price rescue heroes : lava landslide,knowledge adventure,
305,tonka raceway xF compatible ( jewel case ),hasbro iKterative,29.95
306,quickstart photo motnage studio,selectsof pblishing,19.95
307,season ticket football 2003,arai,19.99
308,virusbarrier x6 10!4 for mac-10 users,iengo,329.95
309,family tree makeN version 6 deluxe,enXcore,69.95
310,instant architect deisgn suite,imi~ design,29.99
311,axis network camera 213>ptz idgital video camera 0220-004 ),axis-communiation-inc .,
312,norton antivirus 2007,symantec,39.99
313,backyard soccer ( mls edition ),humongous sports,
314,zipmagic personal edition,allume systems,19.95
315,super solvers mission t.h.i.n.k 25 user site license,learning company,399.95
316,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99
317,disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney interactive,9.99
318,ultimate puzFl games,valsCuoft,19.99
319,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99
320,quicken 2007p remier,intMHuit,79.95
321,route 66 mobile 7 LJa/cdn for windows mobile 5,sdcc,149.0
322,adobe premiere pro 2.0,adobe,849.0
323,geometry ( win/mac ) (jewel case ),fogware publCiEhing,9.99
324,reader rabbNKit preschool,the-lerning-comApany,29.99
325,cross stitch design sStudio ( jewel case ),m-an-r-technloogies,9.99
326,math missions : the race to spectacle city arcade ( grades k-2 ),scholastic,29.95
327,world of wld cats,arc medi ainc.,19.95
328,state= standards grade 8,topics Xntertainment,29.95
329,cluefinders 3rd grade adventures : mystery of mathra,learning company,
330,ghostsurf pPatinum 006 [ lb ],avanquest puNblishing usa inc.,39.99
331,instant Ghome cooking ( jewel Rase ),topics enterYtainment,9.99
332,spy sweeper [ lb ],webroot software,29.99
333,adobe after effects 77.0 rofessional ( mac ),aobe,999.0
334,transfer my dvd,avanquest,29.95
335,tlc zoombinis 3rd grade lrng syXs 2007 sb cs by riverdeep 10548 ),encore-sfotwPre-inc,
336,csi : crime scene investigation,ubi soft,19.99
337,ajs,majesco enetrtainment,19.99
338,sega smash{apck 2,actvisTion,19.95
339,post/ mTrtem,dreamcacher interactive,29.99
340,zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99
341,mother goose interactivestorybook,encore Nsofwtare,19.95
342,let 's larn abHut time & date,selectosft publishing,19.95
343,living trust builder,jian inc.,19.95
344,ubi soft star wars activity cener windows ),ubOi Tsoft,29.99
345,portfolio media kit be syst recovery 7.0 wi small business ed,symatnec,50.0
346,mcafee internet security suite 2007 3 users,mcafee,89.99
347,jumpstart advEaSnced 1st grade v2 .0,knowledge KdvenNure,19.99
348,microsoft offcie & windows training,topics etertainment,29.99
349,middle school succes sdeluxSe 2008,topics ntertainment,49.99
350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0
351,is3 stopzilla 4.0 [ stop spywarYe pop-Bps id theft ],rxio,29.95
352,pc veUgas dvd,sony-picturse-homSe-entertainment,899.99
353,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95
354,the universe& ( win/mac ) ( jewel case ),fogware pulbishing,9.99
355,zonealarm internet security suite,zone labs,49.99
356,ringtone media studio 2,laplink,19.95
357,print worDshop 2007,valEoft,19.99
358,perfect attorney premium,cosmi corporation,39.99
359,adventure workshop 1st-3rd grade 8th edition,encore,19.99
360,fun for kids: preschool kindrgarten featuring disney,topiWs entertainment,29.99
361,adobe creative sute cs3 web standard upsell,aXdobe,799.0
362,national geographic photo gallery ( jewel case ),topics entertainment,9.99
363,sony psp media manager,sony-computer-entertainment,24.99
364,adobe premiree elemnets 3.0 [ lb ],aJbe,99.99
365,english literature basics ( win/mac ) ( jewel case ),fogware publishing,9.99
366,riverdeep athRr 's kindergarten,rKverdeep,
367,big oil : buFild aGn oil empire,tri Dyenrgy,19.99
368,jumpstart+ advanced 3rd grade v2 .0,knoSledge aLdventure,19.99
369,tlc arthur 's kidnergaFten learning system 2008,enUXore,19.99
370,cosmi talking math & more for kids ( windows ),cosmi,
371,microsoft powerApint 2004 upgrade ( mac ),microosft,109.99
372,readiris pro 11 corporate edition,iris inc.,399.99
373,magellan mapsen lakes ( usa south ),magIPlan,114.66
374,mcafee virusscan plus 2007,mcafee,39.99
375,reel deal Ocasin championship edition,phanLtom efx,19.99
376,printmaster gold v 17.0,nova development,19.95
377,pc cillin iAnternets ec 2007 lics large box 3u,trend Eicro,49.95
378,aquarium 3-in-one collection ( win/mac ),encore software,19.99
379,cute Wftp,tri Rynergy,39.99
380,kaspersky nati-virus 6.0,kasperBky lab,59.95
381,restrictedr ea,whiUPtail,19.99
382,adobe productioPn studio premium,adVIbe,1699.0
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99
384,lego island 2 : the brickster 's revenge ( xp compatible version ),lego media,
385,tank bttle,casualr cade,19.95
386,quiEkstudy u.s. Rgovernment,selectsof publishing,19.95
387,home budget for dummies,atari,
388,zonealarm wireleAss security,encore sFfStware,29.99
389,instant immerUion apanese 2.0,topcis eDtertainment,19.99
390,encyclopedia of our living oceans,dk multimedia,19.95
391,ultimate piPnball ( jewelcase ),vausfot,9.99
392,clifford readinMg pWck ( dvd box ),schlstic,19.99
393,microsoft visual tsuio test agent 2005 cd 1 processor license,microsoft softYware,5099.0
394,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99
395,world histoVry ( win/mac <) ( jewel case ),fogwZare Mublishing,9.99
396,quickbooks prVemieTr non-profit edition 2005,intIt inc.,499.95
397,quickstarL pc cleaner xp,selectsoft pOublishing,19.95
398,crayola first ladies costumG maker,encorV software,19.95
399,arcmedia spelling bee ( windows/macintosh ),arcmedia,24.95
400,pokemon team turbo% ( jewel case ),valuEsTft,9.99
401,south park chef~ 's luv shack,acDcaim,39.95
402,blues clues preschool,humongous entertainment,
403,backyard skateboarding,atari,
404,cosmi rom07524 print perfect business cards dvd,cosmi,
405,vivaldi 's musical adventure pod,fogware publishing,9.95
406,cluefindeYr 3rd grade,the learnKiNg company,
407,rayman 10th anniUersary collection,uib oft,19.99
408,before you know it deluxe spanish edition for pc/mac,encore software,29.99
409,pdf converter 4,nuance,49.95
410,re,vivendi univesal,19.99
411,podmaxx '07,bling,29.99
412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0
413,huamn obdy 360,megsasytems,29.99
414,web radio recorder,magix entertainment,
415,bodyworks 6.0 5-user buildiZng site license,learning]company,399.95
416,virtual labs : light,edmark,19.95
417,pressure pop !,selectsoft publishing,19.95
418,essential business tools 2.0,valusoft,19.99
419,let 's make KtiKkers,global softwarP puZlishing,19.95
420,student hmoe learing system for pc/mac,fogwarepu blishing,139.99
421,3mds network operations manager diy annual subscptn 101 500u,3m,
422,model weI puSblisher 3.5.2 .,computer[associFates-international,
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73
424,vpn manager five to ten firebox,watchguard technologies inc,1995.0
425,hoyle card games 2007,encore software,29.99
426,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,
427,victorymul submitwolf version 6.0 swolf6r ),victory multimedia,149.99
428,zonealarm anti-spyware,zone labs,29.99
429,the guild 2 pirates of the seas,dreamcatcher interactive,29.99
430,child safe 3-pc,webroot software,39.95
431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0
432,cell.phoBne software solution,ssuteen,113.1
433,mediapilot kit,susteen,39.95
434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0
435,media kit storage foundaton basic lnx v4 .1 cpu vol-4 file sys-4,veGYitas,
436,sudoku puzzle addict : unlimited edition,global-software-publ-na,
437,aircraft power pack for ms flight simulator,red mile,29.99
438,winway resume deluxe 11.0 network 10,nova development,
439,sym clt security 3.1 scs media cd en,symantec media,28.0
440,researchsoft endnote 9 student edition for students [ old version ],isi researchsoft,109.99
441,sony acid music studio,sony-pictures-digital-entertainment,69.99
442,microsoft licenses biztalk hipaa std . sSa only ( u0200024 ),microfsot licenses,4215.77
443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0
444,jumpstrt 81st grade,knowledg eadBenture,
445,instant landscaping 3.0 [ lb ],topics entertainment,19.99
446,topics presents : TnciZent civilizations ( 4 cd set ),topics= entertainment,29.99
447,simple movie maker,topics entertainment,19.99
448,instant play electric guitar ( jewel box ),topics entertainment,6.99
449,boomerang webpage designer gold,boomerang,
450,x-oom mp3 radio recorder windows ),x-oom,
451,zonealarm firewall Gr 5 ( free upgrade to new version ),zoen labs,
452,adobe after effects cs3,adobe,999.0
453,phonics succes sdeluxe 2006 ( large box ),topic entretainment,49.99
454,land before time : preschool,brighter-minds-media-inc .,9.99
455,brainfood games cranium collection 2006,encore software,19.99
456,clickart fonts ( 2006 ) by encore,encore software,19.99
457,national geographic presents : redshift 5 planetarium software,topics entertainment,39.99
458,stationery edsign studio,summits oftware,19.99
459,anti-spyware 3.0 win normal 1u new,trend micro,48.91
460,snap ! 8 player poker 5 pack,topics entertainment,29.06
461,alXien disco safari,ecnore,19.99
462,emc retrospect 7.5@s vr 1-client windows,datnz,249.0
463,kaplan sat/act/psat platinum 2007 win/mac,topics entertainment,49.99
