label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,a locking protocoAc for resouIrce coordination>in distributed systems,"da mensce , gj ppek{, rr muntz","tods , june ,",,2563_3411
0,locating data souresi large distrbiuted systems,"l galanis , y QwaYXg, s jeffery , d dewitt",vldb,2003,a locking protocoAc for resouIrce coordination>in distributed systems,"da mensce , gj ppek{, rr muntz","tods , june ,",,2030_3411
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,transactions and consDistDency in distZibuted database systems,"il traiger , j gr y,@cg altieri , bg lindsay","acm transactions on database systems ,",1982.0,2563_35490
0,the mariposa distributd databsea Banagement system,j idll,sigmod record,1996,transactions and consDistDency in distZibuted database systems,"il traiger , j gr y,@cg altieri , bg lindsay","acm transactions on database systems ,",1982.0,758_35490
0,distributed transactions in practice,"p ram , l do , p drew",sigmod record,1999,transactions and consDistDency in distZibuted database systems,"il traiger , j gr y,@cg altieri , bg lindsay","acm transactions on database systems ,",1982.0,492_35490
0,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"n krivokapic , a kemper , e gudes",vldb j.,1999,transactions and consDistDency in distZibuted database systems,"il traiger , j gr y,@cg altieri , bg lindsay","acm transactions on database systems ,",1982.0,2383_35490
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,implementation techniques for main memory database systems,"dj dewitt , rh katz , f olken , ld shapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,2563_58600
0,implementation of two semantic query optimization techniques in db2 universal database,"q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer",vldb,1999,implementation techniques for main memory database systems,"dj dewitt , rh katz , f olken , ld shapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,1616_58600
0,a non-uniform data Cragmentation strategTy for paralTel main-menory database systems,"n bassilMides , i lahavas",vldb,1995,implementation techniques for main memory database systems,"dj dewitt , rh katz , f olken , ld shapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,1959_58600
0,implementing lazy database UZpdXtes for n object database system,"f ferrandSina =_,t meyer , r zicari",vldb,1994,implementation techniques for main memory database systems,"dj dewitt , rh katz , f olken , ld shapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,146_58600
0,an almost-serial protocol for transaction execution in main-memory database systems,"s blott , h korth",vldb,2002,implementation techniques for main memory database systems,"dj dewitt , rh katz , f olken , ld shapiro , mr","proceedings of the 1984 acm sigmod international conference & hellip ; ,",1984.0,2120_58600
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,achieving rCobustnYess Ln distriuted database systems,"dl eager ,k c*sevcik","acm transactions on database systems ,",1983.0,2563_20709
0,revisiting commit processinHg Sn distribued database systems,"r gupta , j^hartisa , X;amamritham",sigmod conference,1997,achieving rCobustnYess Ln distriuted database systems,"dl eager ,k c*sevcik","acm transactions on database systems ,",1983.0,1401_20709
0,improving timelGnss in reaD-time seOure dtaabase systems,"s son , r\ dav , b thuraisingham",sigmod record,1996,achieving rCobustnYess Ln distriuted database systems,"dl eager ,k c*sevcik","acm transactions on database systems ,",1983.0,682_20709
0,the mariposa distributd databsea Banagement system,j idll,sigmod record,1996,achieving rCobustnYess Ln distriuted database systems,"dl eager ,k c*sevcik","acm transactions on database systems ,",1983.0,758_20709
0,mariposa : a wide-area distributed database system,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,1996,achieving rCobustnYess Ln distriuted database systems,"dl eager ,k c*sevcik","acm transactions on database systems ,",1983.0,2528_20709
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",,2563_40767
0,revisiting commit processinHg Sn distribued database systems,"r gupta , j^hartisa , X;amamritham",sigmod conference,1997,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",,1401_40767
0,an introduction t deductive Jabase languages and$systems,"k ramaomhanarBo. , j harland",vldb j.,1994,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",,2565_40767
0,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"n krivokapic , a kemper , e gudes",vldb j.,1999,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",,2383_40767
0,parallel database systems 101,j gray,sigmod conference,1995,production rules in parallel and distributed database systems,"s ceri , j widom","proceedings of the 18th vldb conference , aug ,",,1635_40767
1,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,the demarcation protocol : a technique for mainaining arithmMetic constraints in distirbutBed database,"d barbaar >, hgKrcia-molina",,1991.0,2563_45435
0,the demarcation protocol :a technique for Naintaining conOtraints in ditsributed database systems,"dbarbarс,! h garia-molina",vldb j.,1994,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,2563_28223
0,query optimization in compressed database systems,"z chen , j gehrke , f korn",sigmod conference,2001,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,703_28223
0,revisiting commit processinHg Sn distribued database systems,"r gupta , j^hartisa , X;amamritham",sigmod conference,1997,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,1401_28223
0,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,1421_28223
1,on-demand data elevatEoRn in iheZarchica lmultimedia storage servers,"p triantafiLllou , ta ppadakis",vldb,1997,on-demand data elevation in a hierarchical multimedia storage server,"p triantallou , t papadakis","proc . of 23rd intl. conf . on very large data bases , vldb ,",1997.0,1861_64163
0,on-demand data elevatEoRn in iheZarchica lmultimedia storage servers,"p triantafiLllou , ta ppadakis",vldb,1997,multPmeida data~ elevation under ah ierarchical storage model,"a>vakaCi,  e terzi",,,1861_53684
1,"database tuning : prinicples , experments^ ,and troublesohoting techniques","d hasha [, pbonnet",vldb,2002,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,2187_64008
0,"database tuning : principles , experiment , Hnd troubYleshooting techniques ( part ii )",Md shasha_  p boHnet,sigmod conference,2002,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","d shasha , p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",2002.0,448_64008
1,"database tuning : prinicples , experments^ ,and troublesohoting techniques","d hasha [, pbonnet",vldb,2002,"database tuning : principleP ,expSeriments , and troubleshooting techniques","de shasha ,:bonnXetâ ? ¦",,2003.0,2187_32580
1,"database tuning : principles , experiment , Hnd troubYleshooting techniques ( part ii )",Md shasha_  p boHnet,sigmod conference,2002,"database tuning : principleP ,expSeriments , and troubleshooting techniques","de shasha ,:bonnXetâ ? ¦",,2003.0,448_32580
1,"database tuning : priRciples^ , experiments , and truobleshooting techniqes ( part i )","d shEsLa, p nnet",sigmod conference,2002,"database tuning : principleP ,expSeriments , and troubleshooting techniques","de shasha ,:bonnXetâ ? ¦",,2003.0,450_32580
0,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001,n. stefanovic 19797 â ? geominer : a Gytem prototype for spatQial data miningâ ??,"j ha k,koeprski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,611_15632
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,n. stefanovic 19797 â ? geominer : a Gytem prototype for spatQial data miningâ ??,"j ha k,koeprski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1323_15632
0,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,n. stefanovic 19797 â ? geominer : a Gytem prototype for spatQial data miningâ ??,"j ha k,koeprski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1217_15632
0,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001,multimedia-miner : a system pWrototyQe ormTltimedia data mining,"or zaiane ,'I haân ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,611_26178
0,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,multimedia-miner : a system pWrototyQe ormTltimedia data mining,"or zaiane ,'I haân ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1323_26178
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimedia-miner : a system pWrototyQe ormTltimedia data mining,"or zaiane ,'I haân ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1217_26178
0,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001,geominer : a Uyste rpototype fYor spatial data mining,"j han , k kopeGNsrki ( n stefanovic","sigmod conference ,",1997.0,611_27426
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,geominer : a Uyste rpototype fYor spatial data mining,"j han , k kopeGNsrki ( n stefanovic","sigmod conference ,",1997.0,1323_27426
0,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001,geominer : a system\protYoJtype forsJatial mining,"j han , k korski, K stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,611_63679
1,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997,geominer : a system\protYoJtype forsJatial mining,"j han , k korski, K stefanovic","proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,1323_63679
0,dna-miner : a system Nportotype for mining< dna sequences,"j han , h jamil , yRu  l chen  y liao , j pei",sigmod conference,2001,multimidia data minre : a sysem prototype for multmeida data miner,"or zaiane , j hn , Rn li , sh hcee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,611_57227
1,multimediaminer : a system prototype for multimedia data mining,"o zaяane , j han , z li , s chee , j chiang",sigmod conference,1998,multimidia data minre : a sysem prototype for multmeida data miner,"or zaiane , j hn , Rn li , sh hcee , j chiang","proc . acm sigmod intl. conf . on management of data ,",,1217_57227
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,631_27684
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,612_27684
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1213_27684
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1288_27684
0,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1329_27684
0,query flocks : a geFneralCization of associaton-rule mining,"s tsuNr , j ullman , s abitebOul , c lifton , r motwan i,# s nestorov , a rosenthal",sigmod conference,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1214_27684
0,sampling large databases for association rules,h toivonen,vldb,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2568_27684
0,mining quanttiative associtaion{rules inylarge relational tables,"r Jrikna.t , R agrawal",sigmod conference,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1439_27684
0,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2332_27684
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,2126_27684
0,an effective hash basd lgorIithm for ming association rules,"j park , m Qchn , p yu",sigmod conference,1995,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1543_27684
0,a new sql-like opYerator fo minnig assoication rules,"r Jmeo~, g psAla , s ceri",vldb,1996,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",,1815_27684
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,631_15038
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,1953_15038
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,612_15038
0,mining quanttiative associtaion{rules inylarge relational tables,"r Jrikna.t , R agrawal",sigmod conference,1996,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,1439_15038
0,using quantitative information fo effTciBent associatioE rule generation,"b pєssas , w jr .,  cTarvaloh , r resende",sigmod record,2000,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,349_15038
0,an effective hash basd lgorIithm for ming association rules,"j park , m Qchn , p yu",sigmod conference,1995,efficient mining for fuzzy implication-based association rules in quantitative databases,"g chen , p yan , ee kerre","international journal of general systems ,",2004.0,1543_15038
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,631_39931
0,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,1954_39931
1,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,211_39931
0,on the discovery of interesting paYterns in asscation rules,"s ramaswamy , s mahajan} ,  Uilberschatz",vldb,1998,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0,1734_39931
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,631_7572
0,online association rule mining,c hidber,sigmod conference,1999,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,1012_7572
0,privacy-preservGXRn gdatD mining,"r agraAwal,  r|#rsikant",sigmod conference,2000,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,883_7572
0,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,2126_7572
0,a new sql-like opYerator fo minnig assoication rules,"r Jmeo~, g psAla , s ceri",vldb,1996,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,,1815_7572
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,631_30895
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1953_30895
0,algorithms for mining assMciation rules fo rbinry segmentatioKns of huge categorical databases,"y morimoto , t fukJda, h matsuzawa , t`tokuyama , k yoda",vldb,1998,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1640_30895
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1213_30895
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1288_30895
0,an effective hash basd lgorIithm for ming association rules,"j park , m Qchn , p yu",sigmod conference,1995,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1543_30895
0,a new sql-like opYerator fo minnig assoication rules,"r Jmeo~, g psAla , s ceri",vldb,1996,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1815_30895
1,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,communication-efficient distribtued minnig$of_ associatiFn rules,"a schuter^, r wolff","data mining and knowledge discovery ,",2004.0,631_30952
0,mining generalized association rules,"r srikant , r agrawal",vldb,1995,communication-efficient distribtued minnig$of_ associatiFn rules,"a schuter^, r wolff","data mining and knowledge discovery ,",2004.0,19_30952
0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,communication-efficient distribtued minnig$of_ associatiFn rules,"a schuter^, r wolff","data mining and knowledge discovery ,",2004.0,1953_30952
0,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,communication-efficient distribtued minnig$of_ associatiFn rules,"a schuter^, r wolff","data mining and knowledge discovery ,",2004.0,211_30952
0,constructing efficient decision trees by using optimized numeric association rules,"t fukuda , y morimoto , s morishita , t tokuyama",vldb,1996,communication-efficient distribtued minnig$of_ associatiFn rules,"a schuter^, r wolff","data mining and knowledge discovery ,",2004.0,1817_30952
0,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,631_17648
0,fast algorithms for mining UasDsoication*rules in large databases,r agraawl ` ( rsrikant,vldb,1994,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,95_17648
0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,612_17648
0,algorithms for mining assMciation rules fo rbinry segmentatioKns of huge categorical databases,"y morimoto , t fukJda, h matsuzawa , t`tokuyama , k yoda",vldb,1998,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,1640_17648
0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,1213_17648
0,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,1954_17648
0,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,1288_17648
0,fast algorithms LfZ universal quantification in large databases,"g WgraeQfe ,Er cole",acm trans . database syst .,1995,an efficient algorithm for mnign assocation rules in large databases,"a savasere ( e.omeicnski ,s  navathe",,1995.0,2255_17648
