label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,id
0,microsoft pwerpoint 2004 ( mac ),mirosoft,229.99,microsoft (r ) money 2004 standard,,29.99,225_3183
0,microsoft offRce 20074 standard ( mac ),mcrooft,399.99,microsoft (r ) money 2004 standard,,29.99,1145_3183
0,microsoft office 2004 professiona l( mac ),microYJoft,499.99,microsoft (r ) money 2004 standard,,29.99,606_3183
0,microsoft onenMte 2007 upgrade,mciroLsoft,79.95,microsoft (r ) money 2004 standard,,29.99,858_3183
0,microsoWt Gonenote 2007,micoRsoft,99.95,microsoft (r ) money 2004 standard,,29.99,541_3183
0,microsoft daat analyzer 2002,microsot,179.0,microsoft (r ) money 2004 standard,,29.99,497_3183
0,microsoft woNrks suite 2006,mircosoft,99.0,microsoft (r ) money 2004 standard,,29.99,614_3183
0,microsoft/ outWlook 2007,micorsoft,109.95,microsoft (r ) money 2004 standard,,29.99,547_3183
0,microoft office excel 2007,microoft,229.95,microsoft (r ) money 2004 standard,,29.99,578_3183
0,microsoft wrd 2004 ( mac ),mircRsoft,229.99,microsoft (r ) money 2004 standard,,29.99,605_3183
0,microsoft sql server standard edition 2005 64 biAt cd/dvd 5 client,microoft,1849.0,microsoft (r ) money 2004 standard,,29.99,12_3183
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,publisher 2007 upgrae micrQsoft 164-04052,,69.71,571_1473
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,publisher 2007 upgrae micrQsoft 164-04052,,69.71,371_1473
0,microsoft word 25007 version upgrad,micCsoft,109.95,publisher 2007 upgrae micrQsoft 164-04052,,69.71,587_1473
0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,publisher 2007 upgrae micrQsoft 164-04052,,69.71,518_1473
0,microsoft windows xp& professiAonal upgrade with sp2,microsof tsoftware,199.99,publisher 2007 upgrae micrQsoft 164-04052,,69.71,512_1473
0,microsoft daat analyzer 2002,microsot,179.0,publisher 2007 upgrae micrQsoft 164-04052,,69.71,497_1473
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,publisher 2007 upgrae micrQsoft 164-04052,,69.71,511_1473
0,microsoft publisher wtih digital imging 2003 [ old version ],micsoft,209.99,publisher 2007 upgrae micrQsoft 164-04052,,69.71,269_1473
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft windoGs vista ulBtimate upgrade,,239.95,571_2441
0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windoGs vista ulBtimate upgrade,,239.95,93_2441
0,microsoft windBows xp professional full version with sp2,mKcroGoft,299.99,microsoft windoGs vista ulBtimate upgrade,,239.95,632_2441
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,microsoft windoGs vista ulBtimate upgrade,,239.95,371_2441
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsoft windoGs vista ulBtimate upgrade,,239.95,587_2441
0,microsoft windows vista business< full version [ dvd ],micrsoft,299.95,microsoft windoGs vista ulBtimate upgrade,,239.95,584_2441
0,microsoft asp net web matrix,microsoft,30.0,microsoft windoGs vista ulBtimate upgrade,,239.95,474_2441
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsoft windoGs vista ulBtimate upgrade,,239.95,522_2441
0,microsoft onenMte 2007 upgrade,mciroLsoft,79.95,microsoft windoGs vista ulBtimate upgrade,,239.95,858_2441
0,microsoft windows xp& professiAonal upgrade with sp2,microsof tsoftware,199.99,microsoft windoGs vista ulBtimate upgrade,,239.95,512_2441
0,microsoft office & windows training,topics entertainment,29.99,microsoft windoGs vista ulBtimate upgrade,,239.95,348_2441
0,microsoft word 6034 upgrade ( mac ),mcrCsoft,109.99,microsoft windoGs vista ulBtimate upgrade,,239.95,823_2441
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft windoGs vista ulBtimate upgrade,,239.95,511_2441
0,emc retrospect 7.0 professional for windows upgrade,daKNntz,,microsoft windoGs vista ulBtimate upgrade,,239.95,90_2441
0,microsoft virtual pG for mac 7.0 with windows xp home,microosPft,219.99,microsoft windoGs vista ulBtimate upgrade,,239.95,645_2441
0,microsoft windows small busines sserver premium 2003 r2 upgrade cd/dvd 5 client,miGcrsoft,709.0,microsoft windoGs vista ulBtimate upgrade,,239.95,443_2441
0,micosoft windowsv ista ultimate upgrade [ dvd ],micIsoft,259.95,microsoft windoGs vista ulBtimate upgrade,,239.95,514_2441
0,microsoft windows xp home edition fullversion with sp2,micrHsoft,199.0,microsoft windoGs vista ulBtimate upgrade,,239.95,544_2441
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,adobe pagemaer 7$0 for mac version upgrade,,79.99,571_955
0,adobe premiere prOo cs3 upgrade,dboe,299.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,26_955
0,microsoft word 25007 version upgrad,micCsoft,109.95,adobe pagemaer 7$0 for mac version upgrade,,79.99,587_955
0,adobe indesign cs3 upgrade fMom pagemaker [ mac ],adEobe,199.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,1174_955
0,adobe dreamweave cs3 upgrade,adbGoe,199.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,572_955
0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,837_955
0,adobe photoshocs2 ( mac ) [ old version ],adboe,649.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,737_955
0,adobe flash pro cs63 upgrade [m ac ],aWdbe,199.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,1262_955
0,adobe photoshop cs3'upgrade [ mac ],aPobe,199.0,adobe pagemaer 7$0 for mac version upgrade,,79.99,543_955
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft windows vista ubsiness ufll version,,249.95,571_2959
0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windows vista ubsiness ufll version,,249.95,93_2959
0,microsoft office & windows training porfessional,topics eJtertainment,49.95,microsoft windows vista ubsiness ufll version,,249.95,753_2959
0,microsoft windows vista business< full version [ dvd ],micrsoft,299.95,microsoft windows vista ubsiness ufll version,,249.95,584_2959
0,windows vista businesV spanish^ full version [ dvd ],micorsoft,329.95,microsoft windows vista ubsiness ufll version,,249.95,550_2959
0,microsoft windowAs vista businss 32-bit for system builders,micorUsoft,179.99,microsoft windows vista ubsiness ufll version,,249.95,496_2959
0,microsoft offce small business 2007,microsofOt software,735.33,microsoft windows vista ubsiness ufll version,,249.95,271_2959
0,microsoft windows vista ultimatCe full version [ dvd ],micrWsoft,399.95,microsoft windows vista ubsiness ufll version,,249.95,523_2959
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsoft windows vista ubsiness ufll version,,249.95,522_2959
0,microsoft windows xp& professiAonal upgrade with sp2,microsof tsoftware,199.99,microsoft windows vista ubsiness ufll version,,249.95,512_2959
0,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista ubsiness ufll version,,249.95,348_2959
0,microsoft windows server 2003 client additiRonal license for users-5 pack,micrsooft,809.0,microsoft windows vista ubsiness ufll version,,249.95,531_2959
0,microsoft windows vistahome bsaic upgrade [ dvd ],micrsoft,99.95,microsoft windows vista ubsiness ufll version,,249.95,616_2959
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft windows vista ubsiness ufll version,,249.95,511_2959
0,microsoft virtual pG for mac 7.0 with windows xp home,microosPft,219.99,microsoft windows vista ubsiness ufll version,,249.95,645_2959
0,micosoft windowsv ista ultimate upgrade [ dvd ],micIsoft,259.95,microsoft windows vista ubsiness ufll version,,249.95,514_2959
0,microsoft windows xp home edition fullversion with sp2,micrHsoft,199.0,microsoft windows vista ubsiness ufll version,,249.95,544_2959
0,microsoft upg win small bAsiness Qvr cal t74-01215 ),microsofU corporation,330.14,microsoft windows vista ubsiness ufll version,,249.95,218_2959
0,microsoft virtual pc for mac 7.0with windows 2000,miProsoft,249.99,microsoft windows vista ubsiness ufll version,,249.95,145_2959
0,microsoft pXoductivity pack for windows|mobile,micWsoft,29.99,microsoft windows vista ubsiness ufll version,,249.95,492_2959
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,571_2803
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,371_2803
0,microsoft visual sPtudio team edition fYor software developers 2005 with msdn premium,micorsoft,5479.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,244_2803
1,microsoft visual studio* professional 2005 upgrade,microsoQt software,549.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,490_2803
0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,518_2803
0,microsoft visual studio est gent 2005 cd 1 processor license,microsoYft software,5099.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,393_2803
0,microsoft visual stDudio professional w/msdn rpofessional 2005 renewal,microRsoft software,799.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,1305_2803
0,microsoft visual studio team edition for oftware testers 2005 w/msdn premium renewal,microsNfot software,2309.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,761_2803
0,apple final cut studio 2 upgrade frEm final cut studio ( mac ),aple,499.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,625_2803
0,apple final cut studio 2 upgrade frmo final cut pro ( mac ),appEle,699.0,visual studio pro 2005 upgrdae ( pc ) microsoft,,549.0,638_2803
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft ( r )acces 2007,,109.99,571_1162
0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r )acces 2007,,109.99,604_1162
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,microsoft ( r )acces 2007,,109.99,371_1162
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsoft ( r )acces 2007,,109.99,587_1162
0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r )acces 2007,,109.99,474_1162
0,microsoft offce small business 2007,microsofOt software,735.33,microsoft ( r )acces 2007,,109.99,271_1162
0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r )acces 2007,,109.99,518_1162
0,microsoft offRce 20074 standard ( mac ),mcrooft,399.99,microsoft ( r )acces 2007,,109.99,1145_1162
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsoft ( r )acces 2007,,109.99,522_1162
0,microsoft office 2004 professiona l( mac ),microYJoft,499.99,microsoft ( r )acces 2007,,109.99,606_1162
0,microsoft onenMte 2007 upgrade,mciroLsoft,79.95,microsoft ( r )acces 2007,,109.99,858_1162
0,microsoWt Gonenote 2007,micoRsoft,99.95,microsoft ( r )acces 2007,,109.99,541_1162
0,microsDoft exLcel 2004 ( mac ),micrsoft,229.99,microsoft ( r )acces 2007,,109.99,781_1162
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft ( r )acces 2007,,109.99,511_1162
0,microoft office excel 2007,microoft,229.95,microsoft ( r )acces 2007,,109.99,578_1162
0,math sucecss dHluxe 2007,topics? entertainment,39.99,microsoft ( r )acces 2007,,109.99,1016_1162
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft academic microsoNtf visio 2003 professional,,159.0,571_1129
0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft academic microsoNtf visio 2003 professional,,159.0,93_1129
0,microsoft windBows xp professional full version with sp2,mKcroGoft,299.99,microsoft academic microsoNtf visio 2003 professional,,159.0,632_1129
0,microsoft office & windows training porfessional,topics eJtertainment,49.95,microsoft academic microsoNtf visio 2003 professional,,159.0,753_1129
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsoft academic microsoNtf visio 2003 professional,,159.0,587_1129
0,microspot mcdraf tprofessional ( mac ),micOospot ltd.,349.99,microsoft academic microsoNtf visio 2003 professional,,159.0,951_1129
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsoft academic microsoNtf visio 2003 professional,,159.0,522_1129
0,microsoft office 2004 professiona l( mac ),microYJoft,499.99,microsoft academic microsoNtf visio 2003 professional,,159.0,606_1129
0,systemsuite 8`prfoessional,individulD software,49.99,microsoft academic microsoNtf visio 2003 professional,,159.0,1293_1129
0,microsoft visual stDudio professional w/msdn rpofessional 2005 renewal,microRsoft software,799.0,microsoft academic microsoNtf visio 2003 professional,,159.0,1305_1129
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft academic microsoNtf visio 2003 professional,,159.0,511_1129
0,pop-up stopperprofessional,paniacwre,29.99,microsoft academic microsoNtf visio 2003 professional,,159.0,618_1129
0,microsoft woNrks suite 2006,mircosoft,99.0,microsoft academic microsoNtf visio 2003 professional,,159.0,614_1129
0,microsoft/ outWlook 2007,micorsoft,109.95,microsoft academic microsoNtf visio 2003 professional,,159.0,547_1129
0,system care profNssioal,avaZquest,49.95,microsoft academic microsoNtf visio 2003 professional,,159.0,866_1129
0,adobe acobat 7.0 proessional,adobBe,449.99,microsoft academic microsoNtf visio 2003 professional,,159.0,270_1129
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsof[tword 2004,,209.99,571_998
0,microsoft mappoint 2006 with gps,microsoft,349.0,microsof[tword 2004,,209.99,574_998
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,microsof[tword 2004,,209.99,371_998
0,microsoft office amN 2004 english 3pk dsp 731-01163 ),microsoAt coporation,,microsof[tword 2004,,209.99,773_998
0,microsoft visual studio* professional 2005 upgrade,microsoQt software,549.0,microsof[tword 2004,,209.99,490_998
0,microsoft sql server RevelopeYr edition 2005 cd/dvd,microsoft sofCtware,49.95,microsof[tword 2004,,209.99,521_998
0,microsoft entertaimnenC pack ce,micrsooft,49.5,microsof[tword 2004,,209.99,211_998
0,microsoft offRce 20074 standard ( mac ),mcrooft,399.99,microsof[tword 2004,,209.99,1145_998
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsof[tword 2004,,209.99,522_998
0,microsDoft exLcel 2004 ( mac ),micrsoft,229.99,microsof[tword 2004,,209.99,781_998
0,microsoft/ outWlook 2007,micorsoft,109.95,microsof[tword 2004,,209.99,547_998
0,microoft office excel 2007,microoft,229.95,microsof[tword 2004,,209.99,578_998
1,microsoft wrd 2004 ( mac ),mircRsoft,229.99,microsof[tword 2004,,209.99,605_998
0,microsoft lcenses word Uolp c ( 05903871 ),micrKosoftl icenses,205.73,microsof[tword 2004,,209.99,423_998
0,microsoft licenses wFrd mac 10.0eng govt ( d4800369 ),microsfoH licenses,349.83,microsof[tword 2004,,209.99,171_998
0,microsoft virtual pc for mac 7.0with windows 2000,miProsoft,249.99,microsof[tword 2004,,209.99,145_998
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft t73-000091 mopc visio std sa,,168.03,571_1478
0,microsoft visCo standard 2007,mNcErosoft,259.95,microsoft t73-000091 mopc visio std sa,,168.03,522_1478
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,92707 tun plus 2005 version upgraed license 1 user win,,66.09,571_1748
0,microsoft crm profesOional cal 30 product upgrade license pack user cal,microPoft Moftware,9980.0,92707 tun plus 2005 version upgraed license 1 user win,,66.09,135_1748
0,microsoft word 25007 version upgrad,micCsoft,109.95,92707 tun plus 2005 version upgraed license 1 user win,,66.09,587_1748
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft powerpoitn mac 204 version upgrade,,89.99,571_2518
0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft powerpoitn mac 204 version upgrade,,89.99,93_2518
0,microsoft windBows xp professional full version with sp2,mKcroGoft,299.99,microsoft powerpoitn mac 204 version upgrade,,89.99,632_2518
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsoft powerpoitn mac 204 version upgrade,,89.99,587_2518
0,microsoft windows vista business< full version [ dvd ],micrsoft,299.95,microsoft powerpoitn mac 204 version upgrade,,89.99,584_2518
0,microsoft office amN 2004 english 3pk dsp 731-01163 ),microsoAt coporation,,microsoft powerpoitn mac 204 version upgrade,,89.99,773_2518
0,microsoft visual studio* professional 2005 upgrade,microsoQt software,549.0,microsoft powerpoitn mac 204 version upgrade,,89.99,490_2518
0,microsoft windows vista ultimatCe full version [ dvd ],micrWsoft,399.95,microsoft powerpoitn mac 204 version upgrade,,89.99,523_2518
0,microsoft onenMte 2007 upgrade,mciroLsoft,79.95,microsoft powerpoitn mac 204 version upgrade,,89.99,858_2518
0,microsoft windows xp& professiAonal upgrade with sp2,microsof tsoftware,199.99,microsoft powerpoitn mac 204 version upgrade,,89.99,512_2518
0,microsoWt Gonenote 2007,micoRsoft,99.95,microsoft powerpoitn mac 204 version upgrade,,89.99,541_2518
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft powerpoitn mac 204 version upgrade,,89.99,511_2518
0,microsoft/ outWlook 2007,micorsoft,109.95,microsoft powerpoitn mac 204 version upgrade,,89.99,547_2518
0,microsoft windows xp home edition fullversion with sp2,micrHsoft,199.0,microsoft powerpoitn mac 204 version upgrade,,89.99,544_2518
0,learn2 training for microOsoft powerpoint,topics-entertainment-software - !( consignment ),9.99,microsoft powerpoitn mac 204 version upgrade,,89.99,186_2518
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,571_1137
0,microsoft crm profesOional cal 30 product upgrade license pack user cal,microPoft Moftware,9980.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,135_1137
0,microsoft office & windows training porfessional,topics eJtertainment,49.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,753_1137
0,microsoft office small business 2007 full version,microsoft,449.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,604_1137
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,587_1137
0,microsoft crm small business ed cal 3$0 license pack user cal,microsofts fotware,9929.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,251_1137
0,windows vista businesV spanish^ full version [ dvd ],micorsoft,329.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,550_1137
0,microsoft windowAs vista businss 32-bit for system builders,micorUsoft,179.99,microsoft windows\ vista business upgrade license 1 pc english,,168.99,496_1137
0,microsoft visual studio* professional 2005 upgrade,microsoQt software,549.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,490_1137
0,microsoft offce small business 2007,microsofOt software,735.33,microsoft windows\ vista business upgrade license 1 pc english,,168.99,271_1137
0,microsoft windows terminal server 2003 client additinal license for users - 5 user,microsoft,669.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,662_1137
0,microsoft onenMte 2007 upgrade,mciroLsoft,79.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,858_1137
0,microsoft windows xp& professiAonal upgrade with sp2,microsof tsoftware,199.99,microsoft windows\ vista business upgrade license 1 pc english,,168.99,512_1137
0,microsoft office & windows training,topics entertainment,29.99,microsoft windows\ vista business upgrade license 1 pc english,,168.99,348_1137
0,microsoft word 6034 upgrade ( mac ),mcrCsoft,109.99,microsoft windows\ vista business upgrade license 1 pc english,,168.99,823_1137
0,microsoft windows server 2003 client additiRonal license for users-5 pack,micrsooft,809.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,531_1137
0,microsoft windows vistahome bsaic upgrade [ dvd ],micrsoft,99.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,616_1137
0,microsoft publisher 3007 version upgrade,micIrsoft,99.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,511_1137
0,microsoft windows small business sever cal 2003 licens pack 20 client addpack device,microsQft% software,,microsoft windows\ vista business upgrade license 1 pc english,,168.99,248_1137
0,microsoft windows small busines sserver premium 2003 r2 upgrade cd/dvd 5 client,miGcrsoft,709.0,microsoft windows\ vista business upgrade license 1 pc english,,168.99,443_1137
0,microsoft windows live onecare 1.5 online pc care sYubscripRion [ 12 months ],micrGsoft,49.95,microsoft windows\ vista business upgrade license 1 pc english,,168.99,535_1137
0,microsoftvisio sOtandard 2007 version upgrade,icrZsoft,129.95,microsotf office 2004 standard,,369.99,571_904
0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsotf office 2004 standard,,369.99,93_904
0,microsoft office & windows training porfessional,topics eJtertainment,49.95,microsotf office 2004 standard,,369.99,753_904
0,microsoft powerpoint 0204 upgrade ( mac ),micrCosoft,109.99,microsotf office 2004 standard,,369.99,371_904
0,microsoft word 25007 version upgrad,micCsoft,109.95,microsotf office 2004 standard,,369.99,587_904
