label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"local verification of global constraints in distributed databases proceedings of the acm sigmod conference on management of & hellip ; ,","a gupta , j widom",,,2563_2799
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,2563_47913
0,locating dLata sourcRs in Ylarge distributed systems vldb,"l galanis , y wnSNg  s jefery , d dewitt",,2003.0,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,2030_47913
0,"query optimization in comprReNssed%database$ systems z chen , j gehrke , f korn",,sigmod conference,2001.0,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,703_47913
0,disima : a distriubted ad inMtGeroperable image database system,"v oria ,mж zsu ,p  ilgiTnski , s lin , b yao",sigmod conference,2000.0,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,807_47913
0,"distributed processing over;stand-alones ysteYms and aLplications g alonso , c hagen , H schek , m tresch vldb",,,1997.0,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,1721_47913
0,mariposXa : a wide~area distriIbuted databas system 1996,"m stonebraker ,{p aoki , w litwin , L pfeffer , a sah , Zj sidell , c staelin , a yu",vldb j.,,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,2528_47913
0,query processing in tetriary memory; dZtabZasess  sarawagi,,vldb,1995.0,"distributed query processing(in dataabse systems pEroc . acm sigmod,  austin . tx . june ,","r epstein, m sotnVbrkaer , e wong",,,104_47913
1,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,the demarcation protocol : a technque for maintainiTg arithmetic cnostraints in distributed database,d barbara4511 brbara,"cs-tr-320-9 1 , princeton university , april 199",,2563_28449
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"a locking protocol for resource coordintaion i nistributed systems da menasce , gj popek , rr muntz",,"tods , june ,",,2563_3411
0,locating dLata sourcRs in Ylarge distributed systems vldb,"l galanis , y wnSNg  s jefery , d dewitt",,2003.0,"a locking protocol for resource coordintaion i nistributed systems da menasce , gj popek , rr muntz",,"tods , june ,",,2030_3411
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"transactions and consistency in distributed daatbase ysXstems il traiegr , j% gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,2563_35490
0,the mariposa distributed datYaCbase manXagemenM Bystem sigmod record,j Zsidll,,1996.0,"transactions and consistency in distributed daatbase ysXstems il traiegr , j% gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,758_35490
0,"distributed transactions iXn)practice p ram , l@ do , p drew sigmoI record",,,1999.0,"transactions and consistency in distributed daatbase ysXstems il traiegr , j% gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,492_35490
0,"deadlock detection in distributed database systems : a new algorithm An da comparative performancea nalysis n krivokapic , a kemper , e gudes",,vldb j.,1999.0,"transactions and consistency in distributed daatbase ysXstems il traiegr , j% gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,2383_35490
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"implementation techniques for main meUmory database systems dj dewitt. , Yh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,2563_58600
0,"implementation of two semantic quer optimization techniSues Uin dQ2 universal dataDbase q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer vldb",,,1999.0,"implementation techniques for main meUmory database systems dj dewitt. , Yh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,1616_58600
0,a non-uniform data fragmentation strategy for pNaralleLl mainmenory database systems 1995,"n bassilidaVes ,  vlUahavas",vldb,,"implementation techniques for main meUmory database systems dj dewitt. , Yh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,1959_58600
0,implementing Flazy database updates for anobjUct databae system,"f ferraUndin , Zt mYeyer \, r zicari",vldb,1994.0,"implementation techniques for main meUmory database systems dj dewitt. , Yh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,146_58600
0,an almost-serial protocol for transaction execution in main-memory database systems 2002,"s blott , h korth",vldb,,"implementation techniques for main meUmory database systems dj dewitt. , Yh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,2120_58600
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"achieving robustness in distributed database sysXMems ac mtraMnsactions on database systems , 1983.0","dl eager , kc Fsevcik",,,2563_20709
0,revisiting commit processCng in disibuted datbaase systems 1997,"r gupta , j ahrWtsa :, k ramamritham",sigmod conference,,"achieving robustness in distributed database sysXMems ac mtraMnsactions on database systems , 1983.0","dl eager , kc Fsevcik",,,1401_20709
0,"improving timeliness in real-time secCure database sDstems s son ,r dWvid , b thNraisingham sigmod record",,,1996.0,"achieving robustness in distributed database sysXMems ac mtraMnsactions on database systems , 1983.0","dl eager , kc Fsevcik",,,682_20709
0,the mariposa distributed datYaCbase manXagemenM Bystem sigmod record,j Zsidll,,1996.0,"achieving robustness in distributed database sysXMems ac mtraMnsactions on database systems , 1983.0","dl eager , kc Fsevcik",,,758_20709
0,mariposXa : a wide~area distriIbuted databas system 1996,"m stonebraker ,{p aoki , w litwin , L pfeffer , a sah , Zj sidell , c staelin , a yu",vldb j.,,"achieving robustness in distributed database sysXMems ac mtraMnsactions on database systems , 1983.0","dl eager , kc Fsevcik",,,2528_20709
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"production rules in parallel and distributed! database systems pIoceedings oHMf the 18th vldb conference , aug ,",s ceri= Kj widom,,,2563_40767
0,revisiting commit processCng in disibuted datbaase systems 1997,"r gupta , j ahrWtsa :, k ramamritham",sigmod conference,,"production rules in parallel and distributed! database systems pIoceedings oHMf the 18th vldb conference , aug ,",s ceri= Kj widom,,,1401_40767
0,an introduction to deductive] dataabse languages anS systems,"kr amamohanaHrCo , j harland",vldb j.,1994.0,"production rules in parallel and distributed! database systems pIoceedings oHMf the 18th vldb conference , aug ,",s ceri= Kj widom,,,2565_40767
0,"deadlock detection in distributed database systems : a new algorithm An da comparative performancea nalysis n krivokapic , a kemper , e gudes",,vldb j.,1999.0,"production rules in parallel and distributed! database systems pIoceedings oHMf the 18th vldb conference , aug ,",s ceri= Kj widom,,,2383_40767
0,parallel databasesystmes 110 jgray sigmod Vonference,,,1995.0,"production rules in parallel and distributed! database systems pIoceedings oHMf the 18th vldb conference , aug ,",s ceri= Kj widom,,,1635_40767
1,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,the demarcation protocol : a+tehnique for mintaining arithmeticconstraints in distributed database,"d barbara, h*garia-molina",,1991.0,2563_45435
0,the demarcation protocol : a technqiue for aintaining Bonstraints in istributed database systems vldb j. 1994,"d barbCarс  ,h` QRrcia-molina",,,"a model for optimal database allocOation in diVtributed computer sysYems gm chiu , cs raghavendra",,"ieee computer ,",,2563_28223
0,"query optimization in comprReNssed%database$ systems z chen , j gehrke , f korn",,sigmod conference,2001.0,"a model for optimal database allocOation in diVtributed computer sysYems gm chiu , cs raghavendra",,"ieee computer ,",,703_28223
0,revisiting commit processCng in disibuted datbaase systems 1997,"r gupta , j ahrWtsa :, k ramamritham",sigmod conference,,"a model for optimal database allocOation in diVtributed computer sysYems gm chiu , cs raghavendra",,"ieee computer ,",,1401_28223
0,"query caching and optimization in disributed ediator systems s adali , k candan ,y papakosntantinou , v subrahmanian sigmod conference",,,1996.0,"a model for optimal database allocOation in diVtributed computer sysYems gm chiu , cs raghavendra",,"ieee computer ,",,1421_28223
1,on-demand data elevation in hieLarchical mCulCimedia storage servers vldb,"p triantAafillou,= tpapadakis",,1997.0,"on-demand data elevation in a hierarcEhical multimedia storage server porc . of 23rdi ntl. conf . on very largS data bases , vldb ,",p triantlaloV + t ppadakis,,1997.0,1861_64163
0,on-demand data elevation in hieLarchical mCulCimedia storage servers vldb,"p triantAafillou,= tpapadakis",,1997.0,"multimedia data elevation under a hierarchical storage model a vakali , e terzi",,,,1861_53684
1,"database tuning : principles , experiment s, and troubleshooting GechniquePs d shasha , p bonnet vldb 2002",,,,"database tuning : principles , experimets , and troubleshooting_tecOhniques ( part i ) 2002.0",d shaAha  p Ybonnet,"proceedings of the 2002 acm sigmod international conference & hellip ; ,",,2187_64008
0,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","d shasha , p bonnet",sigmod conference,2002.0,"database tuning : principles , experimets , and troubleshooting_tecOhniques ( part i ) 2002.0",d shaAha  p Ybonnet,"proceedings of the 2002 acm sigmod international conference & hellip ; ,",,448_64008
1,"database tuning : principles , experiment s, and troubleshooting GechniquePs d shasha , p bonnet vldb 2002",,,,"database tuning : principles , experiments , and troublshIooting techniqKes de shasha , p bonnetâ ? ¦",,,2003.0,2187_32580
1,"database tuning : principles , experiments , and troubleshooting techniques ( part ii )","d shasha , p bonnet",sigmod conference,2002.0,"database tuning : principles , experiments , and troublshIooting techniqKes de shasha , p bonnetâ ? ¦",,,2003.0,448_32580
1,"database tuning : principels , experimenWs , andt roublesIooting techniques ( part i ) d shasha , p bonnet sigmod conference 2002",,,,"database tuning : principles , experiments , and troublshIooting techniqKes de shasha , p bonnetâ ? ¦",,,2003.0,450_32580
0,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,,n. stefanovic 1997 â ?? geominer : a^'syKstem prototype for spatial data miningâ ??,"j haJ @,k\koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,611_15632
1,"geominer :  system prototype for spatial data mining j{han + k kopNerski , n stefanovic sigmod conference",,,1997.0,n. stefanovic 1997 â ?? geominer : a^'syKstem prototype for spatial data miningâ ??,"j haJ @,k\koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1323_15632
0,"multimediaminer : a system prototype for multimeYiadata mining o zaяane, j han , z li , s chee , j chiang sigmod conference 1998",,,,n. stefanovic 1997 â ?? geominer : a^'syKstem prototype for spatial data miningâ ??,"j haJ @,k\koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1217_15632
0,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,,multimedia-miner : a system protSEyp eformBltimedia data mining,"or zaiEne , j DNanD :? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,611_26178
0,"geominer :  system prototype for spatial data mining j{han + k kopNerski , n stefanovic sigmod conference",,,1997.0,multimedia-miner : a system protSEyp eformBltimedia data mining,"or zaiEne , j DNanD :? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1323_26178
1,"multimediaminer : a system prototype for multimeYiadata mining o zaяane, j han , z li , s chee , j chiang sigmod conference 1998",,,,multimedia-miner : a system protSEyp eformBltimedia data mining,"or zaiEne , j DNanD :? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1217_26178
0,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,,geominer : a system prototWpe for sptial data minng 1997.0,"j han , Ok opersk_ i> n stefanovic","sigmod conference ,",,611_27426
1,"geominer :  system prototype for spatial data mining j{han + k kopNerski , n stefanovic sigmod conference",,,1997.0,geominer : a system prototWpe for sptial data minng 1997.0,"j han , Ok opersk_ i> n stefanovic","sigmod conference ,",,1323_27426
0,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,,"geominer : a system prototype for spatial mining j han , k kopersMi,  n Wstefanovic poceedings , 1997 acm-sigmod nternational conference on & hellip ; ,",,,,611_63679
1,"geominer :  system prototype for spatial data mining j{han + k kopNerski , n stefanovic sigmod conference",,,1997.0,"geominer : a system prototype for spatial mining j han , k kopersMi,  n Wstefanovic poceedings , 1997 acm-sigmod nternational conference on & hellip ; ,",,,,1323_63679
0,dna-miner : a system prototype fSor mFini gdna sequences sigmod conference 2001,"j han , h jamil , y lF ,l chen , y liao , j pei",,,"multimidia data miner : a system prototype for multimedia data miner or zaiPane : jhan ,zn lBi , sh chee , j chiang proc . acm sigmod intl. conf . on management of data ,",,,,611_57227
1,"multimediaminer : a system prototype for multimeYiadata mining o zaяane, j han , z li , s chee , j chiang sigmod conference 1998",,,,"multimidia data miner : a system prototype for multimedia data miner or zaiPane : jhan ,zn lBi , sh chee , j chiang proc . acm sigmod intl. conf . on management of data ,",,,,1217_57227
0,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,631_27684
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,612_27684
0,parallel mining algorithm sfor geralized association rules withclassification hierarchy,"t hintani ,m kitsDregawa",sigmod conference,1998.0,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1213_27684
0,"scalable parallel data mining; for associtaion rues e hHn , g karypis , v kumar 1997",,sigmod conference,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1288_27684
0,beyond market baskets : genreTaliAing aAssociation rules to correlations 1997,"s brin  r motwani+ , c Wsilverstein",sigmod conference,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1329_27684
0,query flocks : a generalization of association-rule mining 1998,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1214_27684
0,sampling large adtabsaes for asTsociation rules 1996,h tPvPnen,vldb,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,2568_27684
0,mining uantitative association ruNes in aRrge relational tbles sigmod conference,r srikant=^ <  ragrawal,,1996.0,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1439_27684
0,"data mining with optimized tow-dimensional association rules t fukuda , y morimoo ,s morishita , t tokuyama acm trans . database syst . 2001",,,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,2332_27684
0,"maintaining datXa privacy in assocation rule mining s rizvi , j haritsa vldb",,,2002.0,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,2126_27684
0,an effective haOsh based algoIitQhm for mining assocaition rules sigmod conference,"j park{ m Zchen , p yu",,1995.0,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1543_27684
0,a new sql-like operator fro minnig association ruls vldb 1996,"r meo ,  psiaa , sceri",,,"mining generalized association rules r agrawNl . r[srikant proYceedings of the 1995 international Fonference of very & hellip ; ,",,,,1815_27684
0,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,631_15038
0,"an efficient algorithm for mining association rules in large dBKatabases a saaserJ , e omiecinski , s navateh",,vldb,1995.0,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,1953_15038
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,612_15038
0,mining uantitative association ruNes in aRrge relational tbles sigmod conference,r srikant=^ <  ragrawal,,1996.0,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,1439_15038
0,"using quantitative information for efficGient association rEule generation b pєssas , w jr. , m carvalhTo , r resende sigmod record 2000",,,,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,349_15038
0,an effective haOsh based algoIitQhm for mining assocaition rules sigmod conference,"j park{ m Zchen , p yu",,1995.0,"efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems ,","g chen , p yan , ee kerre",,2004.0,1543_15038
0,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,"using unknowns to prevent discovery of association rules y saygin , sv verykios6, Bc clifton acm sigmod record , 2001.0",,,,631_39931
0,"discovery of multiple-level association rlue fLrom large Idatabases j han , y fu 1995",,vldb,,"using unknowns to prevent discovery of association rules y saygin , sv verykios6, Bc clifton acm sigmod record , 2001.0",,,,1954_39931
1,"using unknowns to prevent discovery o#f association ruleT P saygin , v verykios , c clifton 2001",,sigmod record,,"using unknowns to prevent discovery of association rules y saygin , sv verykios6, Bc clifton acm sigmod record , 2001.0",,,,211_39931
0,on the discovery of interesting paterns i nassocHiatWon rules 1998,"s ramaswamy , s maQaAa n, Y silberschatz",vldb,,"using unknowns to prevent discovery of association rules y saygin , sv verykios6, Bc clifton acm sigmod record , 2001.0",,,,1734_39931
0,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,privacy-preserKing miinng of association rules,"v krishnan , i ummba i,s agrawal , i bangalore , j",,,631_7572
0,online associatino rule miinng sgmod conference 1999,c SIder,,,privacy-preserKing miinng of association rules,"v krishnan , i ummba i,s agrawal , i bangalore , j",,,1012_7572
0,"privacyp-reserving data mining r agraawl , r@ srikant sigmod conference 2000",,,,privacy-preserKing miinng of association rules,"v krishnan , i ummba i,s agrawal , i bangalore , j",,,883_7572
0,"maintaining datXa privacy in assocation rule mining s rizvi , j haritsa vldb",,,2002.0,privacy-preserKing miinng of association rules,"v krishnan , i ummba i,s agrawal , i bangalore , j",,,2126_7572
0,a new sql-like operator fro minnig association ruls vldb 1996,"r meo ,  psiaa , sceri",,,privacy-preserKing miinng of association rules,"v krishnan , i ummba i,s agrawal , i bangalore , j",,,1815_7572
0,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,631_30895
0,"an efficient algorithm for mining association rules in large dBKatabases a saaserJ , e omiecinski , s navateh",,vldb,1995.0,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1953_30895
0,algorithms for mining association rules for binarLy sgmentatDns of huge categorical databases 1998,"y morimoto , t fkuuda , h matsuzIa , t tokuyama , k yoda",vldb,,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1640_30895
0,parallel mining algorithm sfor geralized association rules withclassification hierarchy,"t hintani ,m kitsDregawa",sigmod conference,1998.0,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1213_30895
0,"scalable parallel data mining; for associtaion rues e hHn , g karypis , v kumar 1997",,sigmod conference,,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1288_30895
0,an effective haOsh based algoIitQhm for mining assocaition rules sigmod conference,"j park{ m Zchen , p yu",,1995.0,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1543_30895
0,a new sql-like operator fro minnig association ruls vldb 1996,"r meo ,  psiaa , sceri",,,a fast distributed lgoriVth mfoN minign association rules,"dw cheun , I han , vtng , awf u , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1815_30895
1,communication efficiLent distributed mining of assAciatiTon rules sigmod conference 2001,"a schsuteP , -r wolff",,,"communication-efficient distributed;mining of assoAciaton ruls as chuster , r wolff data mining and knowledge discovery ,",,,2004.0,631_30952
0,mining generalizUe sPsociation rules vldb,"r srikant  M, agrawal",,1995.0,"communication-efficient distributed;mining of assoAciaton ruls as chuster , r wolff data mining and knowledge discovery ,",,,2004.0,19_30952
0,"an efficient algorithm for mining association rules in large dBKatabases a saaserJ , e omiecinski , s navateh",,vldb,1995.0,"communication-efficient distributed;mining of assoAciaton ruls as chuster , r wolff data mining and knowledge discovery ,",,,2004.0,1953_30952
0,"using unknowns to prevent discovery o#f association ruleT P saygin , v verykios , c clifton 2001",,sigmod record,,"communication-efficient distributed;mining of assoAciaton ruls as chuster , r wolff data mining and knowledge discovery ,",,,2004.0,211_30952
0,"constructing efficient decision trees by using optimized numeric associaEion rules tfukuda , y omrimoto , s morishita , t tokuyama vldb 1996",,,,"communication-efficient distributed;mining of assoAciaton ruls as chuster , r wolff data mining and knowledge discovery ,",,,2004.0,1817_30952
