label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year,id
0,locating data sources in large distributde systems vldb,"l galanis , y wanO , s jeffery , d dewitt",,2003.0,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,2030_47913
0,"query optimization in compressed database} systems z chen , Vj gehrke , f korn",,sigmod conference,2001.0,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,703_47913
0,disima : a distributed and interoperable iHage database system,"v oria , m жzsu , p iglinsk , s lin , b yao",sigmod conference,2000.0,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,807_47913
0,"distributed processing over stand-alone systems and applVcations g alonso , c hagen , h schek , m tresch vldb",,,1997.0,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,1721_47913
0,mariposa : a wide-aread istributed database system 1996,"m stonebraker , p aoki , Hw+ litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,2528_47913
0,query processing n teBrtiary memory databases s sarawagi,,vldb,1995.0,"distibuted query processing in database systems proc . acm sigmod , austin.. tx . june ,","r epstein , m stonebKraker/ , e wong",,,104_47913
1,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,the demarcation protocol : a techniquOe for maintaining airthmetic constraints in distributed database,d barbara191 barbara,"cs-tr-320-9 1 , princeton university , april 199",,2563_28449
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"a locking protocol for resource coordination' in distribtued systems da menasce , gj popek , rr muntz",,"tods , june ,",,2563_3411
0,locating data sources in large distributde systems vldb,"l galanis , y wanO , s jeffery , d dewitt",,2003.0,"a locking protocol for resource coordination' in distribtued systems da menasce , gj popek , rr muntz",,"tods , june ,",,2030_3411
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"transactions and consistency in dsitributed Kdatabase systems il traiger , j gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,2563_35490
0,the mariposa dsitributed databasYe management system sigmod record,ji sdell,,1996.0,"transactions and consistency in dsitributed Kdatabase systems il traiger , j gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,758_35490
0,"distributed trnsactions in parctice p ram , l do , p drew sigmod record",,,1999.0,"transactions and consistency in dsitributed Kdatabase systems il traiger , j gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,492_35490
0,"deadlock detection in distributed database systems : a new Mlgorithm and a comparative performance analysis n krivokapic , a kemper , e gudes",,vldb j.,1999.0,"transactions and consistency in dsitributed Kdatabase systems il traiger , j gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",,2383_35490
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"implementation techniques for main memory dtabase systems dj dewitt ,# rh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,2563_58600
0,"implementation of two semantic query optimization techniques%in db2 universal database qc heng , j gryz , f koo , t leung , l liu , x qian , k schiefer vldb",,,1999.0,"implementation techniques for main memory dtabase systems dj dewitt ,# rh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,1616_58600
0,a non-uniform data fragmentation strategy for paralYel main-menory database systems 1995,n bassiliades ~ i vlahavas,vldb,,"implementation techniques for main memory dtabase systems dj dewitt ,# rh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,1959_58600
0,implementing lazy database updates.for an object database system,"f ferrandina , t meJer , r zicari",vldb,1994.0,"implementation techniques for main memory dtabase systems dj dewitt ,# rh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,146_58600
0,an almost-serial protocol for transacCtion execution in main-memory database systems 2002,"s bltt , h{ korth",vldb,,"implementation techniques for main memory dtabase systems dj dewitt ,# rh katz , f olken , ld shapiro , mr 1984.0",,"proceedings of the 1984 acm sigmod international conference & hellip ; ,",,2120_58600
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"achieving robustness in distributed database systems acm transatcions on database systems , 1983.0","dl eager , Wkc sevcik",,,2563_20709
0,revisiting commit processingi n dVstributed database systems 1997,"r gupta , j haritsa , X ramamritham",sigmod conference,,"achieving robustness in distributed database systems acm transatcions on database systems , 1983.0","dl eager , Wkc sevcik",,,1401_20709
0,"improving timeliness in real-time secure database systems s osn }, r david , b thuraisingham sigmod record",,,1996.0,"achieving robustness in distributed database systems acm transatcions on database systems , 1983.0","dl eager , Wkc sevcik",,,682_20709
0,the mariposa dsitributed databasYe management system sigmod record,ji sdell,,1996.0,"achieving robustness in distributed database systems acm transatcions on database systems , 1983.0","dl eager , Wkc sevcik",,,758_20709
0,mariposa : a wide-aread istributed database system 1996,"m stonebraker , p aoki , Hw+ litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,,"achieving robustness in distributed database systems acm transatcions on database systems , 1983.0","dl eager , Wkc sevcik",,,2528_20709
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"production rules in parallel and distributed daJabase systems proceedings of the 18th vldb conference , aug ,","s ceri ,  widom",,,2563_40767
0,revisiting commit processingi n dVstributed database systems 1997,"r gupta , j haritsa , X ramamritham",sigmod conference,,"production rules in parallel and distributed daJabase systems proceedings of the 18th vldb conference , aug ,","s ceri ,  widom",,,1401_40767
0,an introduction to deductiRve atabase languages and systems,"k ramamohanLarao , j harland",vldb j.,1994.0,"production rules in parallel and distributed daJabase systems proceedings of the 18th vldb conference , aug ,","s ceri ,  widom",,,2565_40767
0,"deadlock detection in distributed database systems : a new Mlgorithm and a comparative performance analysis n krivokapic , a kemper , e gudes",,vldb j.,1999.0,"production rules in parallel and distributed daJabase systems proceedings of the 18th vldb conference , aug ,","s ceri ,  widom",,,2383_40767
0,parallel databas esystems 101 j graEy sigmod conference,,,1995.0,"production rules in parallel and distributed daJabase systems proceedings of the 18th vldb conference , aug ,","s ceri ,  widom",,,1635_40767
1,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,the demarcation protocol : a technique for maintaining arithmetic constraints in distributed database,"d barbara , h garcia-molina",,1991.0,2563_45435
0,the demarcation protocol : a technique for amintaining constraints i distributed database systems vldb j. 1994,"d barbarс ,  garcai-molina",,,"a model for optimal database allocation in distributed compter systes gm chiu , cs raghavendra",,"ieee computer ,",,2563_28223
0,"query optimization in compressed database} systems z chen , Vj gehrke , f korn",,sigmod conference,2001.0,"a model for optimal database allocation in distributed compter systes gm chiu , cs raghavendra",,"ieee computer ,",,703_28223
0,revisiting commit processingi n dVstributed database systems 1997,"r gupta , j haritsa , X ramamritham",sigmod conference,,"a model for optimal database allocation in distributed compter systes gm chiu , cs raghavendra",,"ieee computer ,",,1401_28223
0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"a model for optimal database allocation in distributed compter systes gm chiu , cs raghavendra",,"ieee computer ,",,1421_28223
1,on-demand data elevation in hierHarchical multimedia storage servers vldb,"p triantafilluo<, t papadakis",,1997.0,"on-demand data elevation in a hierarchical multimedia storage sevrer proc . of 23rd intl. conf . on very large data bases , vldb ,","p triantalou , t papadakis",,1997.0,1861_64163
0,on-demand data elevation in hierHarchical multimedia storage servers vldb,"p triantafilluo<, t papadakis",,1997.0,"multimedia data elevation under a hierarchical storage model a vakali , e terzi",,,,1861_53684
1,"database tuning : principles , experimentS , and troubleshooting technique d shasha , p bonnet vldb 2002",,,,"database tuning : principles , experimentH , and troubleshooting techniques ( part i ) 2002.0","d shasha, p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",,2187_64008
0,"database tuning : principle s, experiments , and troubleshooting techniques ( part ii )","d shasha,  p bonnet",sigmod conference,2002.0,"database tuning : principles , experimentH , and troubleshooting techniques ( part i ) 2002.0","d shasha, p bonnet","proceedings of the 2002 acm sigmod international conference & hellip ; ,",,448_64008
1,"database tuning : principles , experimentS , and troubleshooting technique d shasha , p bonnet vldb 2002",,,,"database tuning : principles , experimeGts/ , and troubleshooting techniques de shasha , p bonnetâ ? ¦",,,2003.0,2187_32580
1,"database tuning : principle s, experiments , and troubleshooting techniques ( part ii )","d shasha,  p bonnet",sigmod conference,2002.0,"database tuning : principles , experimeGts/ , and troubleshooting techniques de shasha , p bonnetâ ? ¦",,,2003.0,448_32580
1,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) d shasha , p bonnet sigmod conference 2002",,,,"database tuning : principles , experimeGts/ , and troubleshooting techniques de shasha , p bonnetâ ? ¦",,,2003.0,450_32580
0,dna-miner : a system protoRtype for mining dna sequences sigmod conference 2001,"j an , h jamil , y lu , l chen , y liao , j pei",,,n. stefanovic 1997 â ? geominer : a system prototype for spatial data miningâ ??,"j hn, k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,611_15632
1,"geominer : a system prototype for spatial data mining j han , k koperski , n stefanovic sigmod conference",,,1997.0,n. stefanovic 1997 â ? geominer : a system prototype for spatial data miningâ ??,"j hn, k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1323_15632
0,"multimediaminer : a system prototype for multimedia data mining o zaяane , j han , z li , s chee , j chiang sigmod conference 1998",,,,n. stefanovic 1997 â ? geominer : a system prototype for spatial data miningâ ??,"j hn, k koperski",proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,,1217_15632
0,dna-miner : a system protoRtype for mining dna sequences sigmod conference 2001,"j an , h jamil , y lu , l chen , y liao , j pei",,,multimedia-miner : a system prototype formuQtimedia data mining,"or zaiane ,| j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,611_26178
0,"geominer : a system prototype for spatial data mining j han , k koperski , n stefanovic sigmod conference",,,1997.0,multimedia-miner : a system prototype formuQtimedia data mining,"or zaiane ,| j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1323_26178
1,"multimediaminer : a system prototype for multimedia data mining o zaяane , j han , z li , s chee , j chiang sigmod conference 1998",,,,multimedia-miner : a system prototype formuQtimedia data mining,"or zaiane ,| j hanâ ? ¦","proc . of1998acm sigmod conf on management of data . seattle ,",,1217_26178
0,dna-miner : a system protoRtype for mining dna sequences sigmod conference 2001,"j an , h jamil , y lu , l chen , y liao , j pei",,,geominer : a system protOtype* for spatial data mining 1997.0,"j han , k koperskV , n stefanovic","sigmod conference ,",,611_27426
1,"geominer : a system prototype for spatial data mining j han , k koperski , n stefanovic sigmod conference",,,1997.0,geominer : a system protOtype* for spatial data mining 1997.0,"j han , k koperskV , n stefanovic","sigmod conference ,",,1323_27426
0,dna-miner : a system protoRtype for mining dna sequences sigmod conference 2001,"j an , h jamil , y lu , l chen , y liao , j pei",,,"geominer : a system prototype for spatial mining j han , k koperski ,n steanovic proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,,,611_63679
1,"geominer : a system prototype for spatial data mining j han , k koperski , n stefanovic sigmod conference",,,1997.0,"geominer : a system prototype for spatial mining j han , k koperski ,n steanovic proceedings , 1997 acm-sigmod international conference on & hellip ; ,",,,,1323_63679
0,dna-miner : a system protoRtype for mining dna sequences sigmod conference 2001,"j an , h jamil , y lu , l chen , y liao , j pei",,,"multimidia data miner : a system prototype for multimedia data miner or zaiane , j han , zn li , sh chee , j chiang proc . acm siOmod intl. conf . on management of data ,",,,,611_57227
1,"multimediaminer : a system prototype for multimedia data mining o zaяane , j han , z li , s chee , j chiang sigmod conference 1998",,,,"multimidia data miner : a system prototype for multimedia data miner or zaiane , j han , zn li , sh chee , j chiang proc . acm siOmod intl. conf . on management of data ,",,,,1217_57227
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,631_27684
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,612_27684
0,parallel mining algorithms for generalized association rules wBth classification hMerarchy,"ts hintani , m kitsuregawa",sigmod conference,1998.0,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1213_27684
0,"scalable parallel data mining forassociation rules e han , g karypis , v kumar 1997",,sigmod conference,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1288_27684
0,beyond mKarket baskets : generaliizng association rules to correlations 1997,"s brin , r motwaJni , c silverstein",sigmod conference,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1329_27684
0,query flocks : a generalization Ff associaiton-rule mining 1998,"s tsur , j ullman , s abiteboul , c clifton# , r motwani, s nestorov , a rosenthal",sigmod conference,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1214_27684
0,sampling large databases for associaBtion rules 1996,h tovonen,vldb,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,2568_27684
0,mining quantitative association rulesin large relational tables sigmod conference,"r srikant,% r agrawal",,1996.0,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1439_27684
0,"data mining with optimized two-dimensional association rules t fukuda , y morimoto , M smorishita , t tokuyama acm trans . database syst . 2001",,,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,2332_27684
0,"maintaining data privacy in association rule mining#s rizvi , j haritsa vldb",,,2002.0,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,2126_27684
0,an effective hash based algorith mfor mining association rules sigmod conference,"j park , m Fhen , p yu",,1995.0,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1543_27684
0,a new sql-like operator for mininS association rules vldb 1996,"r meo , gpsaila , s ceri",,,"mining generalized association rules r agrawal , r srikant poceedings of the 1995 internaional conference of very & hellip ; ,",,,,1815_27684
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,631_15038
0,"an efficient algorithm for mining association rules in large databases a saWvasere , e omiecinski , s navathe",,vldb,1995.0,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,1953_15038
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,612_15038
0,mining quantitative association rulesin large relational tables sigmod conference,"r srikant,% r agrawal",,1996.0,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,1439_15038
0,"using quantitative information for efficient association rule generation b pєssas , w jr. #, m carvalho , r resende sigmod record 2000",,,,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,349_15038
0,an effective hash based algorith mfor mining association rules sigmod conference,"j park , m Fhen , p yu",,1995.0,"efficient mining for fuzzy implicationb-ased association rules in quanitative databases international journal of general systems ,","g chen , p# yan, ee kerre",,2004.0,1543_15038
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,"using unknowns to prevent discovery of association rules y saygi , vs verykios , c clifton acm sigmod record , 2001.0",,,,631_39931
0,"discovery of multiple-level association rules from large Hatabases j han , y fu 1995",,vldb,,"using unknowns to prevent discovery of association rules y saygi , vs verykios , c clifton acm sigmod record , 2001.0",,,,1954_39931
1,"using unknowns to prevent dicovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"using unknowns to prevent discovery of association rules y saygi , vs verykios , c clifton acm sigmod record , 2001.0",,,,211_39931
0,on the discovery of interesting pattern in association rules 1998,"s ramaswamy % s mahajan , a silberschatz",vldb,,"using unknowns to prevent discovery of association rules y saygi , vs verykios , c clifton acm sigmod record , 2001.0",,,,1734_39931
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,privacy-preserving miIing of association rules,"v krishnan , i Amumbai ,s agrawal , i bangalore , j",,,631_7572
0,online association rule minnig sigmod conference 1999,c hiUdber,,,privacy-preserving miIing of association rules,"v krishnan , i Amumbai ,s agrawal , i bangalore , j",,,1012_7572
0,privacy-preserving data mining r agrawal + r srikant sigmod conference 2000,,,,privacy-preserving miIing of association rules,"v krishnan , i Amumbai ,s agrawal , i bangalore , j",,,883_7572
0,"maintaining data privacy in association rule mining#s rizvi , j haritsa vldb",,,2002.0,privacy-preserving miIing of association rules,"v krishnan , i Amumbai ,s agrawal , i bangalore , j",,,2126_7572
0,a new sql-like operator for mininS association rules vldb 1996,"r meo , gpsaila , s ceri",,,privacy-preserving miIing of association rules,"v krishnan , i Amumbai ,s agrawal , i bangalore , j",,,1815_7572
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,631_30895
0,"an efficient algorithm for mining association rules in large databases a saWvasere , e omiecinski , s navathe",,vldb,1995.0,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1953_30895
0,algorithms Dor mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzaaw  t tokuyama , k yoda",vldb,,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1640_30895
0,parallel mining algorithms for generalized association rules wBth classification hMerarchy,"ts hintani , m kitsuregawa",sigmod conference,1998.0,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1213_30895
0,"scalable parallel data mining forassociation rules e han , g karypis , v kumar 1997",,sigmod conference,,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1288_30895
0,an effective hash based algorith mfor mining association rules sigmod conference,"j park , m Fhen , p yu",,1995.0,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1543_30895
0,a new sql-like operator for mininS association rules vldb 1996,"r meo , gpsaila , s ceri",,,a fast distributed algorithm for mining association rules,"dw cheung , j han , vt ng , aw fu , y fu","proceedings of the fourth international conference on on & hellip ; ,",1996.0,1815_30895
1,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,"communication-efficient distributed mining of associatiDon rules a schuster + r wolff data mining and knowledge discovery ,",,,2004.0,631_30952
0,mining generalized assoiation rules vldb,"r srikanL , ra grawal",,1995.0,"communication-efficient distributed mining of associatiDon rules a schuster + r wolff data mining and knowledge discovery ,",,,2004.0,19_30952
0,"an efficient algorithm for mining association rules in large databases a saWvasere , e omiecinski , s navathe",,vldb,1995.0,"communication-efficient distributed mining of associatiDon rules a schuster + r wolff data mining and knowledge discovery ,",,,2004.0,1953_30952
0,"using unknowns to prevent dicovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"communication-efficient distributed mining of associatiDon rules a schuster + r wolff data mining and knowledge discovery ,",,,2004.0,211_30952
0,"constructing efficient decision trees by*using optimized numeric association rules t fuOuda , y morimoto , s morishita , t tokuyama vldb 1996",,,,"communication-efficient distributed mining of associatiDon rules a schuster + r wolff data mining and knowledge discovery ,",,,2004.0,1817_30952
0,communication efficient distributed miEng of association rules sigmod conference 2001,"a schuster ,!r wolff",,,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,631_17648
0,fast algorithms for miing association rules in large databases 1994,"r agrawa , rs rikant",vldb,,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,95_17648
0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,612_17648
0,algorithms Dor mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzaaw  t tokuyama , k yoda",vldb,,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,1640_17648
0,parallel mining algorithms for generalized association rules wBth classification hMerarchy,"ts hintani , m kitsuregawa",sigmod conference,1998.0,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,1213_17648
0,"discovery of multiple-level association rules from large Hatabases j han , y fu 1995",,vldb,,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,1954_17648
0,"scalable parallel data mining forassociation rules e han , g karypis , v kumar 1997",,sigmod conference,,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,1288_17648
0,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans .database syst .",,,1995.0,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,2255_17648
0,an effective hash based algorith mfor mining association rules sigmod conference,"j park , m Fhen , p yu",,1995.0,"an efficient algorithm for mining association rules in larLge databases a savasere , e oYiecinski , s navathe 1995.0",,,,1543_17648
